# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
2.9378        	smoothSolver	1.692850e-03	5.975320e-11	3	true	DICPCG	5.506660e-03	2.036790e-04	1	true
2.94345       	smoothSolver	1.686060e-03	5.683150e-11	3	true	DICPCG	5.513480e-03	2.090910e-04	1	true
2.94911       	smoothSolver	1.680740e-03	5.382560e-11	3	true	DICPCG	5.564990e-03	2.168280e-04	1	true
2.95476       	smoothSolver	1.674480e-03	5.072020e-11	3	true	DICPCG	5.591990e-03	2.177900e-04	1	true
2.96042       	smoothSolver	1.668500e-03	4.759290e-11	3	true	DICPCG	5.587730e-03	2.204300e-04	1	true
2.96607       	smoothSolver	1.662070e-03	4.445790e-11	3	true	DICPCG	5.581380e-03	2.280230e-04	1	true
2.97286       	smoothSolver	1.988040e-03	1.158520e-10	3	true	DICPCG	6.373060e-03	2.563310e-04	1	true
2.97964       	smoothSolver	1.976420e-03	1.076160e-10	3	true	DICPCG	6.318100e-03	2.285320e-04	1	true
2.98643       	smoothSolver	1.961720e-03	1.005350e-10	3	true	DICPCG	6.306590e-03	2.388240e-04	1	true
2.99321       	smoothSolver	1.955160e-03	9.392040e-11	3	true	DICPCG	6.227810e-03	2.427110e-04	1	true
3             	smoothSolver	1.952670e-03	8.765570e-11	3	true	DICPCG	6.156420e-03	2.288620e-04	1	true
3.00588       	smoothSolver	1.693460e-03	3.638910e-11	3	true	DICPCG	5.419060e-03	1.973280e-04	1	true
3.01176       	smoothSolver	1.692820e-03	3.400050e-11	3	true	DICPCG	5.388340e-03	1.941490e-04	1	true
3.01765       	smoothSolver	1.690890e-03	3.168210e-11	3	true	DICPCG	5.463520e-03	1.856770e-04	1	true
3.02353       	smoothSolver	1.687610e-03	2.971900e-11	3	true	DICPCG	5.473300e-03	1.788940e-04	1	true
3.02941       	smoothSolver	1.682700e-03	2.805200e-11	3	true	DICPCG	5.475260e-03	1.756740e-04	1	true
3.03529       	smoothSolver	1.681220e-03	2.662270e-11	3	true	DICPCG	5.421310e-03	1.745080e-04	1	true
3.04118       	smoothSolver	1.678070e-03	2.512450e-11	3	true	DICPCG	5.359250e-03	1.739670e-04	1	true
3.04706       	smoothSolver	1.674620e-03	2.367080e-11	3	true	DICPCG	5.296840e-03	1.712820e-04	1	true
3.05294       	smoothSolver	1.668680e-03	2.225150e-11	3	true	DICPCG	5.257640e-03	1.726650e-04	1	true
3.05882       	smoothSolver	1.659720e-03	2.088850e-11	3	true	DICPCG	5.226690e-03	1.710050e-04	1	true
3.06471       	smoothSolver	1.648940e-03	1.969260e-11	3	true	DICPCG	5.202680e-03	1.704340e-04	1	true
3.07059       	smoothSolver	1.637650e-03	1.865130e-11	3	true	DICPCG	5.170140e-03	1.680330e-04	1	true
3.07647       	smoothSolver	1.626290e-03	1.780460e-11	3	true	DICPCG	5.126860e-03	1.656460e-04	1	true
3.08235       	smoothSolver	1.614600e-03	1.707290e-11	3	true	DICPCG	5.129680e-03	1.660530e-04	1	true
3.08824       	smoothSolver	1.601560e-03	1.654690e-11	3	true	DICPCG	5.136040e-03	1.639260e-04	1	true
3.09412       	smoothSolver	1.587330e-03	1.614390e-11	3	true	DICPCG	5.124990e-03	1.629780e-04	1	true
3.1           	smoothSolver	1.573260e-03	1.591300e-11	3	true	DICPCG	5.124430e-03	1.599930e-04	1	true
3.10667       	smoothSolver	1.768160e-03	3.240070e-11	3	true	DICPCG	5.711280e-03	1.812540e-04	1	true
3.11333       	smoothSolver	1.752070e-03	3.257420e-11	3	true	DICPCG	5.690920e-03	1.759620e-04	1	true
3.12056       	smoothSolver	1.881090e-03	5.244880e-11	3	true	DICPCG	6.083570e-03	1.910530e-04	1	true
3.12778       	smoothSolver	1.861510e-03	5.373990e-11	3	true	DICPCG	6.040790e-03	1.871290e-04	1	true
3.135         	smoothSolver	1.843170e-03	5.458950e-11	3	true	DICPCG	6.007460e-03	1.849820e-04	1	true
3.14222       	smoothSolver	1.824530e-03	5.608720e-11	3	true	DICPCG	5.953790e-03	1.851480e-04	1	true
3.14944       	smoothSolver	1.807830e-03	5.867530e-11	3	true	DICPCG	5.879280e-03	1.859080e-04	1	true
3.15667       	smoothSolver	1.793410e-03	6.175780e-11	3	true	DICPCG	5.769990e-03	1.858770e-04	1	true
3.16389       	smoothSolver	1.780950e-03	6.484780e-11	3	true	DICPCG	5.629190e-03	1.848900e-04	1	true
3.17111       	smoothSolver	1.768500e-03	6.820700e-11	3	true	DICPCG	5.492110e-03	1.863630e-04	1	true
3.17833       	smoothSolver	1.757350e-03	7.141330e-11	3	true	DICPCG	5.373820e-03	1.886930e-04	1	true
3.18556       	smoothSolver	1.747340e-03	7.355970e-11	3	true	DICPCG	5.270870e-03	1.912750e-04	1	true
3.19278       	smoothSolver	1.739120e-03	7.537590e-11	3	true	DICPCG	5.180960e-03	1.933500e-04	1	true
3.2           	smoothSolver	1.732240e-03	7.695150e-11	3	true	DICPCG	5.094780e-03	1.953530e-04	1	true
3.20714       	smoothSolver	1.707500e-03	7.398380e-11	3	true	DICPCG	4.987900e-03	1.977330e-04	1	true
3.21429       	smoothSolver	1.703180e-03	7.694300e-11	3	true	DICPCG	4.912380e-03	2.026920e-04	1	true
3.22143       	smoothSolver	1.699390e-03	8.064910e-11	3	true	DICPCG	4.847040e-03	2.077200e-04	1	true
3.22857       	smoothSolver	1.698310e-03	8.472880e-11	3	true	DICPCG	4.811200e-03	2.130730e-04	1	true
3.23571       	smoothSolver	1.699160e-03	8.961510e-11	3	true	DICPCG	4.789390e-03	2.185380e-04	1	true
3.24286       	smoothSolver	1.703680e-03	9.494300e-11	3	true	DICPCG	4.788340e-03	2.218700e-04	1	true
3.25          	smoothSolver	1.708530e-03	1.002620e-10	3	true	DICPCG	4.779440e-03	2.205700e-04	1	true
3.25714       	smoothSolver	1.713450e-03	1.059210e-10	3	true	DICPCG	4.845270e-03	2.258280e-04	1	true
3.26429       	smoothSolver	1.717470e-03	1.140260e-10	3	true	DICPCG	4.946240e-03	2.344870e-04	1	true
3.27143       	smoothSolver	1.723670e-03	1.242080e-10	3	true	DICPCG	5.028470e-03	2.359700e-04	1	true
3.27857       	smoothSolver	1.730380e-03	1.367290e-10	3	true	DICPCG	5.130970e-03	2.353060e-04	1	true
3.28571       	smoothSolver	1.738270e-03	1.516150e-10	3	true	DICPCG	5.210210e-03	2.408630e-04	1	true
3.29286       	smoothSolver	1.747050e-03	1.686590e-10	3	true	DICPCG	5.299620e-03	2.453420e-04	1	true
3.3           	smoothSolver	1.754600e-03	1.884000e-10	3	true	DICPCG	5.368720e-03	2.459710e-04	1	true
3.30769       	smoothSolver	1.895570e-03	3.285190e-10	3	true	DICPCG	5.746320e-03	2.671500e-04	1	true
3.31538       	smoothSolver	1.901420e-03	3.655770e-10	3	true	DICPCG	5.992040e-03	2.466200e-04	1	true
3.32308       	smoothSolver	1.905030e-03	3.956690e-10	3	true	DICPCG	6.009520e-03	2.388490e-04	1	true
3.33077       	smoothSolver	1.906600e-03	4.191180e-10	3	true	DICPCG	6.029210e-03	2.381830e-04	1	true
3.33846       	smoothSolver	1.904960e-03	4.403400e-10	3	true	DICPCG	6.001710e-03	2.415920e-04	1	true
3.34615       	smoothSolver	1.901520e-03	4.587560e-10	3	true	DICPCG	5.976940e-03	2.499920e-04	1	true
3.35385       	smoothSolver	1.897540e-03	4.737980e-10	3	true	DICPCG	5.960740e-03	2.484910e-04	1	true
3.36154       	smoothSolver	1.890020e-03	4.799650e-10	3	true	DICPCG	5.965940e-03	2.521950e-04	1	true
3.36923       	smoothSolver	1.881980e-03	4.761420e-10	3	true	DICPCG	5.941770e-03	2.562960e-04	1	true
3.37692       	smoothSolver	1.872720e-03	4.604300e-10	3	true	DICPCG	5.931490e-03	2.575500e-04	1	true
3.38462       	smoothSolver	1.863260e-03	4.407620e-10	3	true	DICPCG	5.902970e-03	2.542230e-04	1	true
3.39231       	smoothSolver	1.852900e-03	4.285340e-10	3	true	DICPCG	5.885360e-03	2.577650e-04	1	true
3.4           	smoothSolver	1.842670e-03	4.151530e-10	3	true	DICPCG	5.836200e-03	2.475540e-04	1	true
3.40833       	smoothSolver	1.984680e-03	6.460590e-10	3	true	DICPCG	6.245150e-03	2.737900e-04	1	true
3.41667       	smoothSolver	1.971980e-03	6.189920e-10	3	true	DICPCG	6.244390e-03	2.732010e-04	1	true
3.425         	smoothSolver	1.959420e-03	5.977130e-10	3	true	DICPCG	6.194590e-03	2.806200e-04	1	true
3.43333       	smoothSolver	1.944750e-03	5.659350e-10	3	true	DICPCG	6.112710e-03	2.786530e-04	1	true
3.44167       	smoothSolver	1.928270e-03	5.346290e-10	3	true	DICPCG	6.044330e-03	2.753460e-04	1	true
3.45          	smoothSolver	1.909950e-03	4.944540e-10	3	true	DICPCG	5.993850e-03	2.750920e-04	1	true
3.45833       	smoothSolver	1.890170e-03	4.496860e-10	3	true	DICPCG	5.991750e-03	2.766430e-04	1	true
3.46667       	smoothSolver	1.870510e-03	4.079180e-10	3	true	DICPCG	5.941780e-03	2.720660e-04	1	true
3.475         	smoothSolver	1.851780e-03	3.759990e-10	3	true	DICPCG	5.919170e-03	2.588950e-04	1	true
3.48333       	smoothSolver	1.834870e-03	3.464250e-10	3	true	DICPCG	5.941020e-03	2.465140e-04	1	true
3.49167       	smoothSolver	1.820410e-03	3.198140e-10	3	true	DICPCG	5.927470e-03	2.283150e-04	1	true
3.5           	smoothSolver	1.806680e-03	2.928540e-10	3	true	DICPCG	5.878390e-03	2.228150e-04	1	true
3.50909       	smoothSolver	1.954520e-03	4.432150e-10	3	true	DICPCG	6.285100e-03	2.256500e-04	1	true
3.51818       	smoothSolver	1.937030e-03	4.042320e-10	3	true	DICPCG	6.257320e-03	2.169300e-04	1	true
3.52841       	smoothSolver	2.162520e-03	7.407050e-10	3	true	DICPCG	6.867180e-03	2.300920e-04	1	true
3.53864       	smoothSolver	2.147340e-03	6.801910e-10	3	true	DICPCG	6.845460e-03	2.168860e-04	1	true
3.54886       	smoothSolver	2.135930e-03	6.333490e-10	3	true	DICPCG	6.748870e-03	2.111440e-04	1	true
3.55909       	smoothSolver	2.127320e-03	5.887910e-10	3	true	DICPCG	6.717600e-03	2.042340e-04	1	true
3.56932       	smoothSolver	2.117250e-03	5.621290e-10	3	true	DICPCG	6.654860e-03	2.043110e-04	1	true
3.57955       	smoothSolver	2.107860e-03	5.499900e-10	3	true	DICPCG	6.638650e-03	2.032390e-04	1	true
3.58977       	smoothSolver	2.103600e-03	5.551620e-10	3	true	DICPCG	6.598210e-03	2.000160e-04	1	true
3.6           	smoothSolver	2.102060e-03	5.776380e-10	3	true	DICPCG	6.585960e-03	2.002500e-04	1	true
3.61          	smoothSolver	2.055390e-03	5.420990e-10	3	true	DICPCG	6.450960e-03	1.968490e-04	1	true
3.62          	smoothSolver	2.053770e-03	6.018970e-10	3	true	DICPCG	6.463900e-03	1.993580e-04	1	true
3.63          	smoothSolver	2.051990e-03	6.896350e-10	3	true	DICPCG	6.494460e-03	2.023690e-04	1	true
3.64          	smoothSolver	2.050880e-03	7.962380e-10	3	true	DICPCG	6.522490e-03	2.031710e-04	1	true
3.65          	smoothSolver	2.050470e-03	9.239480e-10	3	true	DICPCG	6.495090e-03	2.032030e-04	1	true
3.66          	smoothSolver	2.047950e-03	1.091950e-09	3	true	DICPCG	6.484260e-03	2.035920e-04	1	true
3.67          	smoothSolver	2.046840e-03	1.304270e-09	3	true	DICPCG	6.486270e-03	2.064220e-04	1	true
3.68          	smoothSolver	2.045460e-03	1.551150e-09	3	true	DICPCG	6.541070e-03	2.090230e-04	1	true
3.69          	smoothSolver	2.042640e-03	1.830310e-09	3	true	DICPCG	6.567460e-03	2.140370e-04	1	true
3.7           	smoothSolver	2.038630e-03	2.141820e-09	3	true	DICPCG	6.636600e-03	2.176900e-04	1	true
3.71111       	smoothSolver	2.261870e-03	4.468260e-09	3	true	DICPCG	7.285180e-03	2.332210e-04	1	true
3.72222       	smoothSolver	2.259270e-03	5.384720e-09	3	true	DICPCG	7.253760e-03	2.338930e-04	1	true
3.73333       	smoothSolver	2.250610e-03	6.395360e-09	3	true	DICPCG	7.295450e-03	2.400680e-04	1	true
3.74444       	smoothSolver	2.243830e-03	7.543820e-09	3	true	DICPCG	7.349400e-03	2.419560e-04	1	true
3.75556       	smoothSolver	2.238360e-03	8.685810e-09	3	true	DICPCG	7.581570e-03	2.370160e-04	1	true
3.76667       	smoothSolver	2.233520e-03	9.945540e-09	3	true	DICPCG	7.535950e-03	2.430170e-04	1	true
3.77778       	smoothSolver	2.227930e-03	8.100160e-11	4	true	DICPCG	7.564160e-03	2.430630e-04	1	true
3.78889       	smoothSolver	2.222220e-03	9.179770e-11	4	true	DICPCG	7.692000e-03	2.368160e-04	1	true
3.8           	smoothSolver	2.217650e-03	1.185250e-10	4	true	DICPCG	7.741400e-03	2.438000e-04	1	true
3.81111       	smoothSolver	2.217290e-03	1.434080e-10	4	true	DICPCG	7.788340e-03	2.506390e-04	1	true
3.82222       	smoothSolver	2.216360e-03	1.681410e-10	4	true	DICPCG	7.793860e-03	2.547240e-04	1	true
3.83333       	smoothSolver	2.215530e-03	1.783260e-10	4	true	DICPCG	7.823250e-03	2.666800e-04	1	true
3.84444       	smoothSolver	2.214400e-03	1.774950e-10	4	true	DICPCG	7.831460e-03	2.755180e-04	1	true
3.85556       	smoothSolver	2.218100e-03	1.702710e-10	4	true	DICPCG	7.887630e-03	2.856090e-04	1	true
3.86667       	smoothSolver	2.225810e-03	1.634190e-10	4	true	DICPCG	7.923750e-03	2.913110e-04	1	true
3.87778       	smoothSolver	2.232670e-03	1.557550e-10	4	true	DICPCG	8.012950e-03	2.984890e-04	1	true
3.88889       	smoothSolver	2.237920e-03	1.448510e-10	4	true	DICPCG	8.044280e-03	3.045570e-04	1	true
3.9           	smoothSolver	2.243160e-03	1.306530e-10	4	true	DICPCG	8.084750e-03	3.044380e-04	1	true
3.91111       	smoothSolver	2.250290e-03	1.177770e-10	4	true	DICPCG	8.061700e-03	3.082230e-04	1	true
3.92222       	smoothSolver	2.257230e-03	1.067010e-10	4	true	DICPCG	8.145720e-03	3.066380e-04	1	true
3.93333       	smoothSolver	2.262500e-03	9.384740e-11	4	true	DICPCG	8.179120e-03	3.021650e-04	1	true
3.94444       	smoothSolver	2.265870e-03	9.231160e-09	3	true	DICPCG	8.148380e-03	3.023690e-04	1	true
3.95556       	smoothSolver	2.270600e-03	7.330950e-09	3	true	DICPCG	8.204770e-03	2.921620e-04	1	true
3.96667       	smoothSolver	2.276890e-03	5.749510e-09	3	true	DICPCG	8.233560e-03	2.902170e-04	1	true
3.97778       	smoothSolver	2.278770e-03	4.339210e-09	3	true	DICPCG	8.149350e-03	2.932660e-04	1	true
3.98889       	smoothSolver	2.278670e-03	3.165160e-09	3	true	DICPCG	8.265310e-03	2.881610e-04	1	true
4             	smoothSolver	2.282050e-03	2.427990e-09	3	true	DICPCG	8.289540e-03	2.883930e-04	1	true
4.0125        	smoothSolver	2.568360e-03	4.044000e-09	3	true	DICPCG	8.949210e-03	3.268040e-04	1	true
4.025         	smoothSolver	2.571920e-03	3.660480e-09	3	true	DICPCG	9.028570e-03	3.181720e-04	1	true
4.0375        	smoothSolver	2.573000e-03	3.351050e-09	3	true	DICPCG	9.040580e-03	3.228310e-04	1	true
4.05          	smoothSolver	2.572620e-03	3.381880e-09	3	true	DICPCG	9.007890e-03	3.293740e-04	1	true
4.0625        	smoothSolver	2.570620e-03	3.769560e-09	3	true	DICPCG	9.086800e-03	3.308800e-04	1	true
4.075         	smoothSolver	2.568390e-03	4.188120e-09	3	true	DICPCG	9.111300e-03	3.353880e-04	1	true
4.0875        	smoothSolver	2.569720e-03	4.437670e-09	3	true	DICPCG	9.136670e-03	3.399400e-04	1	true
4.1           	smoothSolver	2.569790e-03	4.573620e-09	3	true	DICPCG	9.029420e-03	3.342530e-04	1	true
4.11429       	smoothSolver	2.938680e-03	8.805110e-09	3	true	DICPCG	1.031320e-02	3.793060e-04	1	true
4.12857       	smoothSolver	2.944520e-03	8.103260e-09	3	true	DICPCG	1.009050e-02	3.949730e-04	1	true
4.14286       	smoothSolver	2.955110e-03	7.114790e-09	3	true	DICPCG	1.046400e-02	3.899350e-04	1	true
4.15714       	smoothSolver	2.965430e-03	6.325130e-09	3	true	DICPCG	1.048740e-02	4.208140e-04	1	true
4.17143       	smoothSolver	2.973160e-03	5.959020e-09	3	true	DICPCG	1.031430e-02	4.839330e-04	1	true
4.18571       	smoothSolver	2.990070e-03	6.092170e-09	3	true	DICPCG	1.064830e-02	2.598290e-04	2	true
4.2           	smoothSolver	2.997600e-03	6.538180e-09	3	true	DICPCG	1.051850e-02	3.197720e-04	2	true
4.21429       	smoothSolver	3.008850e-03	7.239220e-09	3	true	DICPCG	1.075290e-02	4.329920e-04	2	true
4.22857       	smoothSolver	3.022720e-03	8.278090e-09	3	true	DICPCG	1.068080e-02	4.688830e-04	2	true
4.24286       	smoothSolver	3.034650e-03	9.834910e-09	3	true	DICPCG	1.107370e-02	4.652420e-04	2	true
4.25714       	smoothSolver	3.049060e-03	2.152540e-10	4	true	DICPCG	1.100830e-02	4.509770e-04	2	true
4.27143       	smoothSolver	3.058820e-03	2.843670e-10	4	true	DICPCG	1.127890e-02	4.208560e-04	2	true
4.28571       	smoothSolver	3.075180e-03	3.697540e-10	4	true	DICPCG	1.139130e-02	4.017110e-04	2	true
4.3           	smoothSolver	3.088510e-03	4.869230e-10	4	true	DICPCG	1.128160e-02	3.732790e-04	2	true
4.3125        	smoothSolver	2.709080e-03	2.564070e-10	4	true	DICPCG	1.032660e-02	3.056180e-04	2	true
4.325         	smoothSolver	2.714810e-03	3.287390e-10	4	true	DICPCG	1.034340e-02	2.900680e-04	2	true
4.3375        	smoothSolver	2.719390e-03	4.279460e-10	4	true	DICPCG	1.032860e-02	2.728900e-04	2	true
4.35          	smoothSolver	2.724610e-03	5.616510e-10	4	true	DICPCG	1.041920e-02	2.520000e-04	2	true
4.3625        	smoothSolver	2.724740e-03	7.289440e-10	4	true	DICPCG	1.031460e-02	2.417700e-04	2	true
4.375         	smoothSolver	2.725280e-03	9.129180e-10	4	true	DICPCG	1.024840e-02	2.315350e-04	2	true
4.3875        	smoothSolver	2.731070e-03	1.098520e-09	4	true	DICPCG	1.016770e-02	2.257950e-04	2	true
4.4           	smoothSolver	2.731250e-03	1.274700e-09	4	true	DICPCG	1.002370e-02	2.195480e-04	2	true
4.41111       	smoothSolver	2.424890e-03	6.458950e-10	4	true	DICPCG	8.892880e-03	4.352000e-04	1	true
4.42222       	smoothSolver	2.422750e-03	6.842390e-10	4	true	DICPCG	8.796270e-03	4.209520e-04	1	true
4.43333       	smoothSolver	2.421030e-03	7.012530e-10	4	true	DICPCG	8.694960e-03	4.151510e-04	1	true
4.44444       	smoothSolver	2.414240e-03	6.974680e-10	4	true	DICPCG	8.603710e-03	4.103250e-04	1	true
4.45556       	smoothSolver	2.410540e-03	6.742790e-10	4	true	DICPCG	8.528320e-03	3.999310e-04	1	true
4.46667       	smoothSolver	2.406540e-03	6.337160e-10	4	true	DICPCG	8.544780e-03	3.855080e-04	1	true
4.47778       	smoothSolver	2.401710e-03	5.775420e-10	4	true	DICPCG	8.561620e-03	3.930620e-04	1	true
4.48889       	smoothSolver	2.396840e-03	5.010480e-10	4	true	DICPCG	8.528490e-03	3.964390e-04	1	true
4.5           	smoothSolver	2.394330e-03	4.113190e-10	4	true	DICPCG	8.390540e-03	4.008820e-04	1	true
4.50909       	smoothSolver	1.956440e-03	5.145140e-09	3	true	DICPCG	7.135720e-03	3.361010e-04	1	true
4.51736       	smoothSolver	1.776110e-03	2.333430e-09	3	true	DICPCG	6.546000e-03	3.138490e-04	1	true
4.52562       	smoothSolver	1.775120e-03	1.873930e-09	3	true	DICPCG	6.501880e-03	3.227570e-04	1	true
4.53388       	smoothSolver	1.775000e-03	1.556460e-09	3	true	DICPCG	6.542160e-03	3.188910e-04	1	true
4.54215       	smoothSolver	1.773860e-03	1.322050e-09	3	true	DICPCG	6.557290e-03	3.143740e-04	1	true
4.54938       	smoothSolver	1.550880e-03	4.986730e-10	3	true	DICPCG	5.865730e-03	2.706620e-04	1	true
4.55661       	smoothSolver	1.552060e-03	4.439260e-10	3	true	DICPCG	5.864260e-03	2.661050e-04	1	true
4.56384       	smoothSolver	1.552150e-03	4.143010e-10	3	true	DICPCG	5.879150e-03	2.646600e-04	1	true
4.57107       	smoothSolver	1.551570e-03	4.061620e-10	3	true	DICPCG	5.871240e-03	2.658330e-04	1	true
4.57831       	smoothSolver	1.550240e-03	4.069970e-10	3	true	DICPCG	5.859100e-03	2.671920e-04	1	true
4.58554       	smoothSolver	1.549010e-03	4.059330e-10	3	true	DICPCG	5.843830e-03	2.646890e-04	1	true
4.59277       	smoothSolver	1.549740e-03	3.986120e-10	3	true	DICPCG	5.919230e-03	2.610240e-04	1	true
4.6           	smoothSolver	1.549900e-03	3.917810e-10	3	true	DICPCG	5.880390e-03	2.610720e-04	1	true
4.60667       	smoothSolver	1.428150e-03	2.353540e-10	3	true	DICPCG	5.484680e-03	2.425590e-04	1	true
4.61333       	smoothSolver	1.426990e-03	2.413250e-10	3	true	DICPCG	5.422710e-03	2.475360e-04	1	true
4.62          	smoothSolver	1.427320e-03	2.488700e-10	3	true	DICPCG	5.449250e-03	2.436450e-04	1	true
4.62667       	smoothSolver	1.428960e-03	2.530370e-10	3	true	DICPCG	5.493130e-03	2.363140e-04	1	true
4.63333       	smoothSolver	1.429950e-03	2.524340e-10	3	true	DICPCG	5.446490e-03	2.418290e-04	1	true
4.63939       	smoothSolver	1.299750e-03	1.374490e-10	3	true	DICPCG	4.989280e-03	2.202530e-04	1	true
4.64545       	smoothSolver	1.299330e-03	1.386210e-10	3	true	DICPCG	4.977820e-03	2.243290e-04	1	true
4.65152       	smoothSolver	1.300110e-03	1.417950e-10	3	true	DICPCG	4.968690e-03	2.196980e-04	1	true
4.65758       	smoothSolver	1.301090e-03	1.472490e-10	3	true	DICPCG	5.010460e-03	2.124260e-04	1	true
4.66364       	smoothSolver	1.301940e-03	1.531580e-10	3	true	DICPCG	4.948130e-03	2.051950e-04	1	true
4.6697        	smoothSolver	1.302040e-03	1.570000e-10	3	true	DICPCG	4.934240e-03	2.018410e-04	1	true
4.67576       	smoothSolver	1.302380e-03	1.599050e-10	3	true	DICPCG	4.935480e-03	2.070180e-04	1	true
4.68182       	smoothSolver	1.303680e-03	1.628020e-10	3	true	DICPCG	4.945290e-03	2.098790e-04	1	true
4.68788       	smoothSolver	1.304180e-03	1.664490e-10	3	true	DICPCG	4.941580e-03	2.076970e-04	1	true
4.69394       	smoothSolver	1.304380e-03	1.722400e-10	3	true	DICPCG	4.962460e-03	2.126610e-04	1	true
4.7           	smoothSolver	1.304830e-03	1.804930e-10	3	true	DICPCG	4.927630e-03	2.153690e-04	1	true
4.70588       	smoothSolver	1.266560e-03	1.582810e-10	3	true	DICPCG	4.798490e-03	2.081670e-04	1	true
4.71176       	smoothSolver	1.267140e-03	1.671250e-10	3	true	DICPCG	4.832210e-03	2.075500e-04	1	true
4.71765       	smoothSolver	1.267000e-03	1.767330e-10	3	true	DICPCG	4.867700e-03	2.067550e-04	1	true
4.72353       	smoothSolver	1.266690e-03	1.878570e-10	3	true	DICPCG	4.868280e-03	2.047150e-04	1	true
4.72941       	smoothSolver	1.266990e-03	2.009210e-10	3	true	DICPCG	4.898210e-03	2.091040e-04	1	true
4.73529       	smoothSolver	1.267530e-03	2.166370e-10	3	true	DICPCG	4.883930e-03	2.042880e-04	1	true
4.74118       	smoothSolver	1.266850e-03	2.367110e-10	3	true	DICPCG	4.908120e-03	2.019390e-04	1	true
4.74706       	smoothSolver	1.264880e-03	2.626070e-10	3	true	DICPCG	4.902480e-03	2.024470e-04	1	true
4.75294       	smoothSolver	1.264450e-03	2.932730e-10	3	true	DICPCG	4.964870e-03	1.976650e-04	1	true
4.75882       	smoothSolver	1.264670e-03	3.282080e-10	3	true	DICPCG	4.967740e-03	1.975780e-04	1	true
4.76471       	smoothSolver	1.265040e-03	3.683100e-10	3	true	DICPCG	4.990860e-03	2.019470e-04	1	true
4.77059       	smoothSolver	1.265020e-03	4.160730e-10	3	true	DICPCG	4.948590e-03	2.036950e-04	1	true
4.77647       	smoothSolver	1.264120e-03	4.741520e-10	3	true	DICPCG	5.046240e-03	2.038600e-04	1	true
4.78235       	smoothSolver	1.262610e-03	5.428070e-10	3	true	DICPCG	5.002890e-03	2.034620e-04	1	true
4.78824       	smoothSolver	1.263000e-03	6.228920e-10	3	true	DICPCG	5.038800e-03	2.104290e-04	1	true
4.79412       	smoothSolver	1.263500e-03	7.140210e-10	3	true	DICPCG	4.989440e-03	2.180980e-04	1	true
4.8           	smoothSolver	1.263540e-03	8.113820e-10	3	true	DICPCG	5.041260e-03	2.310030e-04	1	true
4.80588       	smoothSolver	1.262740e-03	9.095970e-10	3	true	DICPCG	5.031140e-03	2.396710e-04	1	true
4.81176       	smoothSolver	1.261290e-03	1.009750e-09	3	true	DICPCG	5.040630e-03	2.329720e-04	1	true
4.81765       	smoothSolver	1.260910e-03	1.114840e-09	3	true	DICPCG	4.994540e-03	2.303840e-04	1	true
4.82353       	smoothSolver	1.262080e-03	1.221670e-09	3	true	DICPCG	5.082600e-03	2.172650e-04	1	true
4.82941       	smoothSolver	1.263070e-03	1.330080e-09	3	true	DICPCG	5.064780e-03	2.222140e-04	1	true
4.83529       	smoothSolver	1.262510e-03	1.438110e-09	3	true	DICPCG	5.065340e-03	2.208500e-04	1	true
4.84118       	smoothSolver	1.260980e-03	1.555920e-09	3	true	DICPCG	5.054180e-03	2.195270e-04	1	true
4.84706       	smoothSolver	1.260580e-03	1.676340e-09	3	true	DICPCG	5.057610e-03	2.163350e-04	1	true
4.85294       	smoothSolver	1.260570e-03	1.789110e-09	3	true	DICPCG	4.979120e-03	2.157030e-04	1	true
4.85882       	smoothSolver	1.262090e-03	1.895130e-09	3	true	DICPCG	4.974120e-03	2.133230e-04	1	true
4.86471       	smoothSolver	1.262400e-03	1.979130e-09	3	true	DICPCG	5.021380e-03	2.027310e-04	1	true
4.87059       	smoothSolver	1.260980e-03	2.044480e-09	3	true	DICPCG	5.008110e-03	2.018610e-04	1	true
4.87647       	smoothSolver	1.258390e-03	2.129230e-09	3	true	DICPCG	4.945060e-03	2.005810e-04	1	true
4.88235       	smoothSolver	1.257700e-03	2.244630e-09	3	true	DICPCG	4.983750e-03	2.020800e-04	1	true
4.88824       	smoothSolver	1.258150e-03	2.375770e-09	3	true	DICPCG	4.955660e-03	2.101420e-04	1	true
4.89412       	smoothSolver	1.257880e-03	2.521960e-09	3	true	DICPCG	4.892260e-03	2.168550e-04	1	true
4.9           	smoothSolver	1.255620e-03	2.641520e-09	3	true	DICPCG	4.972880e-03	2.196130e-04	1	true
4.90667       	smoothSolver	1.418410e-03	5.360270e-09	3	true	DICPCG	5.427350e-03	2.485140e-04	1	true
4.91333       	smoothSolver	1.411630e-03	5.252990e-09	3	true	DICPCG	5.317990e-03	2.477900e-04	1	true
4.92          	smoothSolver	1.406410e-03	5.210870e-09	3	true	DICPCG	5.423990e-03	2.471950e-04	1	true
4.92667       	smoothSolver	1.402660e-03	5.205270e-09	3	true	DICPCG	5.349430e-03	2.520200e-04	1	true
4.93333       	smoothSolver	1.398350e-03	5.217800e-09	3	true	DICPCG	5.342590e-03	2.408930e-04	1	true
4.94          	smoothSolver	1.391270e-03	5.093130e-09	3	true	DICPCG	5.319900e-03	2.289270e-04	1	true
