# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
3.29587       	smoothSolver	6.722370e-04	5.131090e-09	2	true	DICPCG	3.058850e-03	7.396220e-05	2	true
3.3           	smoothSolver	6.727490e-04	5.054250e-09	2	true	DICPCG	3.047260e-03	7.531220e-05	2	true
3.304         	smoothSolver	6.526200e-04	4.322890e-09	2	true	DICPCG	2.961450e-03	7.384020e-05	2	true
3.308         	smoothSolver	6.544960e-04	4.298720e-09	2	true	DICPCG	2.945770e-03	7.625740e-05	2	true
3.312         	smoothSolver	6.559460e-04	4.273270e-09	2	true	DICPCG	2.925200e-03	7.533990e-05	2	true
3.316         	smoothSolver	6.569870e-04	4.254880e-09	2	true	DICPCG	2.908350e-03	7.504160e-05	2	true
3.32          	smoothSolver	6.582900e-04	4.249110e-09	2	true	DICPCG	2.883790e-03	7.565360e-05	2	true
3.324         	smoothSolver	6.592810e-04	4.234900e-09	2	true	DICPCG	2.868010e-03	7.543320e-05	2	true
3.328         	smoothSolver	6.603730e-04	4.227270e-09	2	true	DICPCG	2.862140e-03	7.540720e-05	2	true
3.332         	smoothSolver	6.615970e-04	4.226710e-09	2	true	DICPCG	2.848210e-03	7.443020e-05	2	true
3.33625       	smoothSolver	7.035260e-04	5.562480e-09	2	true	DICPCG	2.981860e-03	7.868420e-05	2	true
3.3405        	smoothSolver	7.043850e-04	5.570120e-09	2	true	DICPCG	2.981020e-03	7.742480e-05	2	true
3.34475       	smoothSolver	7.050600e-04	5.592620e-09	2	true	DICPCG	2.984600e-03	7.571020e-05	2	true
3.349         	smoothSolver	7.057470e-04	5.593450e-09	2	true	DICPCG	2.974920e-03	7.395380e-05	2	true
3.35325       	smoothSolver	7.069870e-04	5.617510e-09	2	true	DICPCG	2.965680e-03	7.372130e-05	2	true
3.3575        	smoothSolver	7.082710e-04	5.639550e-09	2	true	DICPCG	2.969920e-03	7.418610e-05	2	true
3.36175       	smoothSolver	7.098840e-04	5.685770e-09	2	true	DICPCG	2.968580e-03	7.528460e-05	2	true
3.366         	smoothSolver	7.120320e-04	5.718980e-09	2	true	DICPCG	2.972900e-03	7.672210e-05	2	true
3.37025       	smoothSolver	7.140900e-04	5.739010e-09	2	true	DICPCG	2.985720e-03	7.862500e-05	2	true
3.3745        	smoothSolver	7.160720e-04	5.757660e-09	2	true	DICPCG	3.004470e-03	7.918710e-05	2	true
3.37875       	smoothSolver	7.180930e-04	5.765180e-09	2	true	DICPCG	3.010440e-03	7.980100e-05	2	true
3.383         	smoothSolver	7.202620e-04	5.792580e-09	2	true	DICPCG	2.988520e-03	8.114800e-05	2	true
3.38725       	smoothSolver	7.220540e-04	5.775570e-09	2	true	DICPCG	2.979300e-03	8.205120e-05	2	true
3.3915        	smoothSolver	7.233820e-04	5.762160e-09	2	true	DICPCG	2.992330e-03	8.286040e-05	2	true
3.39575       	smoothSolver	7.244200e-04	5.745070e-09	2	true	DICPCG	2.984830e-03	8.540670e-05	2	true
3.4           	smoothSolver	7.251210e-04	5.756190e-09	2	true	DICPCG	2.990020e-03	8.584590e-05	2	true
3.40476       	smoothSolver	8.132010e-04	9.741390e-09	2	true	DICPCG	3.308790e-03	9.651120e-05	2	true
3.40952       	smoothSolver	8.141740e-04	9.799990e-09	2	true	DICPCG	3.336030e-03	9.531130e-05	2	true
3.41429       	smoothSolver	8.149160e-04	9.869600e-09	2	true	DICPCG	3.345410e-03	9.748110e-05	2	true
3.41905       	smoothSolver	8.147620e-04	9.873510e-09	2	true	DICPCG	3.402940e-03	9.982400e-05	2	true
3.42381       	smoothSolver	8.136000e-04	9.829500e-09	2	true	DICPCG	3.462060e-03	1.030220e-04	2	true
3.42857       	smoothSolver	8.122130e-04	9.777080e-09	2	true	DICPCG	3.515670e-03	1.039780e-04	2	true
3.43333       	smoothSolver	8.108720e-04	9.678570e-09	2	true	DICPCG	3.585620e-03	1.015960e-04	2	true
3.4381        	smoothSolver	8.100450e-04	9.562030e-09	2	true	DICPCG	3.621380e-03	1.028410e-04	2	true
3.44222       	smoothSolver	7.014170e-04	4.898030e-09	2	true	DICPCG	3.269890e-03	9.017620e-05	2	true
3.44667       	smoothSolver	7.546040e-04	6.777490e-09	2	true	DICPCG	3.495910e-03	1.008670e-04	2	true
3.45111       	smoothSolver	7.541300e-04	6.690450e-09	2	true	DICPCG	3.527560e-03	9.876890e-05	2	true
3.45556       	smoothSolver	7.535460e-04	6.619460e-09	2	true	DICPCG	3.556990e-03	1.009940e-04	2	true
3.46          	smoothSolver	7.529380e-04	6.548890e-09	2	true	DICPCG	3.574820e-03	1.014290e-04	2	true
3.46444       	smoothSolver	7.523260e-04	6.503770e-09	2	true	DICPCG	3.590600e-03	1.015620e-04	2	true
3.46889       	smoothSolver	7.517310e-04	6.481540e-09	2	true	DICPCG	3.602540e-03	1.016610e-04	2	true
3.47333       	smoothSolver	7.513170e-04	6.473760e-09	2	true	DICPCG	3.634460e-03	1.035360e-04	2	true
3.47778       	smoothSolver	7.514680e-04	6.453120e-09	2	true	DICPCG	3.659160e-03	1.051090e-04	2	true
3.48222       	smoothSolver	7.514930e-04	6.380760e-09	2	true	DICPCG	3.677160e-03	1.059380e-04	2	true
3.48667       	smoothSolver	7.517660e-04	6.306530e-09	2	true	DICPCG	3.706340e-03	1.064490e-04	2	true
3.49111       	smoothSolver	7.518130e-04	6.234800e-09	2	true	DICPCG	3.738160e-03	1.075820e-04	2	true
3.49556       	smoothSolver	7.521330e-04	6.177780e-09	2	true	DICPCG	3.760270e-03	1.083980e-04	2	true
3.5           	smoothSolver	7.521530e-04	6.135050e-09	2	true	DICPCG	3.776900e-03	1.091360e-04	2	true
3.50385       	smoothSolver	6.506900e-04	3.139530e-09	2	true	DICPCG	3.375220e-03	9.623030e-05	2	true
3.50785       	smoothSolver	6.771840e-04	3.791010e-09	2	true	DICPCG	3.485930e-03	1.022680e-04	2	true
3.51186       	smoothSolver	6.767300e-04	3.785070e-09	2	true	DICPCG	3.471850e-03	9.977620e-05	2	true
3.51587       	smoothSolver	6.763220e-04	3.787670e-09	2	true	DICPCG	3.465950e-03	9.992840e-05	2	true
3.51987       	smoothSolver	6.756950e-04	3.789820e-09	2	true	DICPCG	3.458200e-03	1.001670e-04	2	true
3.52388       	smoothSolver	6.752470e-04	3.801120e-09	2	true	DICPCG	3.440450e-03	1.004860e-04	2	true
3.52788       	smoothSolver	6.749800e-04	3.814210e-09	2	true	DICPCG	3.423350e-03	9.983720e-05	2	true
3.53189       	smoothSolver	6.745850e-04	3.825530e-09	2	true	DICPCG	3.402070e-03	9.826120e-05	2	true
3.5359        	smoothSolver	6.740180e-04	3.835290e-09	2	true	DICPCG	3.372700e-03	9.671430e-05	2	true
3.5399        	smoothSolver	6.734970e-04	3.823000e-09	2	true	DICPCG	3.357910e-03	9.502090e-05	2	true
3.54391       	smoothSolver	6.729580e-04	3.795030e-09	2	true	DICPCG	3.346510e-03	9.430340e-05	2	true
3.54792       	smoothSolver	6.727060e-04	3.764980e-09	2	true	DICPCG	3.348760e-03	9.377180e-05	2	true
3.55192       	smoothSolver	6.723230e-04	3.740840e-09	2	true	DICPCG	3.352160e-03	9.414420e-05	2	true
3.55593       	smoothSolver	6.719210e-04	3.727910e-09	2	true	DICPCG	3.366610e-03	9.391330e-05	2	true
3.55994       	smoothSolver	6.714180e-04	3.727600e-09	2	true	DICPCG	3.373130e-03	9.475870e-05	2	true
3.56394       	smoothSolver	6.707440e-04	3.735020e-09	2	true	DICPCG	3.375380e-03	9.527030e-05	2	true
3.56795       	smoothSolver	6.701140e-04	3.747870e-09	2	true	DICPCG	3.387700e-03	9.399490e-05	2	true
3.57196       	smoothSolver	6.696910e-04	3.768570e-09	2	true	DICPCG	3.389350e-03	9.353030e-05	2	true
3.57596       	smoothSolver	6.692510e-04	3.789130e-09	2	true	DICPCG	3.379630e-03	9.349500e-05	2	true
3.57997       	smoothSolver	6.690210e-04	3.815490e-09	2	true	DICPCG	3.367930e-03	9.289230e-05	2	true
3.58397       	smoothSolver	6.688900e-04	3.841610e-09	2	true	DICPCG	3.335740e-03	9.162400e-05	2	true
3.58798       	smoothSolver	6.686800e-04	3.851410e-09	2	true	DICPCG	3.297830e-03	9.060080e-05	2	true
3.59199       	smoothSolver	6.682420e-04	3.849110e-09	2	true	DICPCG	3.252450e-03	8.885890e-05	2	true
3.59599       	smoothSolver	6.677100e-04	3.845010e-09	2	true	DICPCG	3.206100e-03	8.767650e-05	2	true
3.6           	smoothSolver	6.677850e-04	3.830870e-09	2	true	DICPCG	3.192210e-03	8.641990e-05	2	true
3.604         	smoothSolver	6.669190e-04	3.782060e-09	2	true	DICPCG	3.188350e-03	8.594260e-05	2	true
3.608         	smoothSolver	6.670150e-04	3.762950e-09	2	true	DICPCG	3.203580e-03	8.586020e-05	2	true
3.612         	smoothSolver	6.669130e-04	3.752120e-09	2	true	DICPCG	3.225090e-03	8.688220e-05	2	true
3.616         	smoothSolver	6.667310e-04	3.754560e-09	2	true	DICPCG	3.235490e-03	8.800200e-05	2	true
3.62          	smoothSolver	6.666370e-04	3.769990e-09	2	true	DICPCG	3.249420e-03	8.953580e-05	2	true
3.62421       	smoothSolver	7.016460e-04	4.808820e-09	2	true	DICPCG	3.389520e-03	9.435870e-05	2	true
3.62842       	smoothSolver	7.016250e-04	4.863470e-09	2	true	DICPCG	3.389010e-03	9.391640e-05	2	true
3.63263       	smoothSolver	7.016840e-04	4.932870e-09	2	true	DICPCG	3.373510e-03	9.461970e-05	2	true
3.63684       	smoothSolver	7.016430e-04	4.995820e-09	2	true	DICPCG	3.368910e-03	9.457070e-05	2	true
3.64105       	smoothSolver	7.017590e-04	5.047210e-09	2	true	DICPCG	3.370900e-03	9.414750e-05	2	true
3.64526       	smoothSolver	7.017910e-04	5.080370e-09	2	true	DICPCG	3.351800e-03	9.277000e-05	2	true
3.64947       	smoothSolver	7.017400e-04	5.090910e-09	2	true	DICPCG	3.327110e-03	9.059640e-05	2	true
3.65368       	smoothSolver	7.015500e-04	5.072770e-09	2	true	DICPCG	3.338960e-03	8.791210e-05	2	true
3.65832       	smoothSolver	7.715160e-04	7.790230e-09	2	true	DICPCG	3.637700e-03	9.247730e-05	2	true
3.66295       	smoothSolver	7.716720e-04	7.755570e-09	2	true	DICPCG	3.666030e-03	9.056600e-05	2	true
3.66706       	smoothSolver	6.858710e-04	4.509060e-09	2	true	DICPCG	3.390940e-03	8.243600e-05	2	true
3.67118       	smoothSolver	6.855460e-04	4.501600e-09	2	true	DICPCG	3.433720e-03	8.409040e-05	2	true
3.6753        	smoothSolver	6.854150e-04	4.509470e-09	2	true	DICPCG	3.461290e-03	8.373300e-05	2	true
3.67942       	smoothSolver	6.853260e-04	4.534360e-09	2	true	DICPCG	3.504570e-03	8.324750e-05	2	true
3.68353       	smoothSolver	6.853210e-04	4.563330e-09	2	true	DICPCG	3.515830e-03	8.233190e-05	2	true
3.68765       	smoothSolver	6.856090e-04	4.589420e-09	2	true	DICPCG	3.552850e-03	8.090100e-05	2	true
3.69177       	smoothSolver	6.862870e-04	4.605640e-09	2	true	DICPCG	3.548280e-03	7.977810e-05	2	true
3.69588       	smoothSolver	6.868680e-04	4.611870e-09	2	true	DICPCG	3.572380e-03	7.899750e-05	2	true
3.7           	smoothSolver	6.874030e-04	4.592520e-09	2	true	DICPCG	3.565200e-03	7.769810e-05	2	true
3.704         	smoothSolver	6.682110e-04	3.973800e-09	2	true	DICPCG	3.479560e-03	7.478430e-05	2	true
3.708         	smoothSolver	6.683040e-04	3.910410e-09	2	true	DICPCG	3.476090e-03	7.439190e-05	2	true
3.71218       	smoothSolver	6.986470e-04	4.732440e-09	2	true	DICPCG	3.616440e-03	7.760880e-05	2	true
3.71636       	smoothSolver	6.983980e-04	4.682700e-09	2	true	DICPCG	3.629860e-03	7.727070e-05	2	true
3.72055       	smoothSolver	6.979860e-04	4.656930e-09	2	true	DICPCG	3.667570e-03	7.820500e-05	2	true
3.72452       	smoothSolver	6.628730e-04	3.674090e-09	2	true	DICPCG	3.533230e-03	7.487970e-05	2	true
3.72849       	smoothSolver	6.625100e-04	3.685770e-09	2	true	DICPCG	3.583970e-03	7.644500e-05	2	true
3.73246       	smoothSolver	6.623240e-04	3.710180e-09	2	true	DICPCG	3.613850e-03	7.463310e-05	2	true
3.73644       	smoothSolver	6.627740e-04	3.747200e-09	2	true	DICPCG	3.604870e-03	7.486070e-05	2	true
3.74067       	smoothSolver	7.076840e-04	5.093250e-09	2	true	DICPCG	3.805390e-03	7.917400e-05	2	true
3.74491       	smoothSolver	7.088350e-04	5.136240e-09	2	true	DICPCG	3.788500e-03	7.764600e-05	2	true
3.74885       	smoothSolver	6.591680e-04	3.673560e-09	2	true	DICPCG	3.577950e-03	7.310800e-05	2	true
3.75278       	smoothSolver	6.599150e-04	3.686680e-09	2	true	DICPCG	3.572010e-03	7.375630e-05	2	true
3.75672       	smoothSolver	6.606140e-04	3.657930e-09	2	true	DICPCG	3.558310e-03	7.186340e-05	2	true
3.76065       	smoothSolver	6.612360e-04	3.592170e-09	2	true	DICPCG	3.537250e-03	7.175170e-05	2	true
3.76459       	smoothSolver	6.614840e-04	3.519480e-09	2	true	DICPCG	3.536030e-03	7.313310e-05	2	true
3.76852       	smoothSolver	6.617040e-04	3.475200e-09	2	true	DICPCG	3.529960e-03	7.408880e-05	2	true
3.77246       	smoothSolver	6.619860e-04	3.457090e-09	2	true	DICPCG	3.551150e-03	7.343070e-05	2	true
3.77639       	smoothSolver	6.624060e-04	3.465690e-09	2	true	DICPCG	3.569080e-03	7.449540e-05	2	true
3.78033       	smoothSolver	6.632530e-04	3.500240e-09	2	true	DICPCG	3.576980e-03	7.520470e-05	2	true
3.78426       	smoothSolver	6.638680e-04	3.566200e-09	2	true	DICPCG	3.605010e-03	7.608400e-05	2	true
3.7882        	smoothSolver	6.649550e-04	3.645840e-09	2	true	DICPCG	3.624930e-03	7.732980e-05	2	true
3.79213       	smoothSolver	6.656200e-04	3.739000e-09	2	true	DICPCG	3.648690e-03	7.826360e-05	2	true
3.79607       	smoothSolver	6.666350e-04	3.828500e-09	2	true	DICPCG	3.659440e-03	7.871110e-05	2	true
3.8           	smoothSolver	6.676920e-04	3.890580e-09	2	true	DICPCG	3.666410e-03	7.802960e-05	2	true
3.80385       	smoothSolver	6.536870e-04	3.541850e-09	2	true	DICPCG	3.597270e-03	7.558720e-05	2	true
3.80769       	smoothSolver	6.543220e-04	3.561230e-09	2	true	DICPCG	3.602410e-03	7.319560e-05	2	true
3.81154       	smoothSolver	6.552640e-04	3.541600e-09	2	true	DICPCG	3.584170e-03	7.162490e-05	2	true
3.81538       	smoothSolver	6.561620e-04	3.513240e-09	2	true	DICPCG	3.611080e-03	7.146990e-05	2	true
3.81923       	smoothSolver	6.569650e-04	3.494500e-09	2	true	DICPCG	3.622650e-03	7.141460e-05	2	true
3.82308       	smoothSolver	6.578490e-04	3.493280e-09	2	true	DICPCG	3.630770e-03	7.144670e-05	2	true
3.82692       	smoothSolver	6.592260e-04	3.505860e-09	2	true	DICPCG	3.658690e-03	7.149510e-05	2	true
3.83077       	smoothSolver	6.604640e-04	3.537560e-09	2	true	DICPCG	3.676190e-03	7.198110e-05	2	true
3.83441       	smoothSolver	6.265160e-04	2.796180e-09	2	true	DICPCG	3.509250e-03	6.934960e-05	2	true
3.83827       	smoothSolver	6.648430e-04	3.709910e-09	2	true	DICPCG	3.731930e-03	7.385420e-05	2	true
3.8419        	smoothSolver	6.271790e-04	2.867510e-09	2	true	DICPCG	3.561850e-03	1.773630e-04	1	true
3.84553       	smoothSolver	6.287780e-04	2.942380e-09	2	true	DICPCG	3.588040e-03	6.998670e-05	2	true
3.84916       	smoothSolver	6.301890e-04	3.003640e-09	2	true	DICPCG	3.606440e-03	1.802170e-04	1	true
3.8528        	smoothSolver	6.314890e-04	3.051070e-09	2	true	DICPCG	3.601450e-03	1.782990e-04	1	true
3.85643       	smoothSolver	6.326570e-04	3.087490e-09	2	true	DICPCG	3.582520e-03	1.742730e-04	1	true
3.86006       	smoothSolver	6.339500e-04	3.103400e-09	2	true	DICPCG	3.565140e-03	1.681790e-04	1	true
3.86369       	smoothSolver	6.351130e-04	3.098820e-09	2	true	DICPCG	3.572450e-03	1.658950e-04	1	true
3.86732       	smoothSolver	6.362080e-04	3.094520e-09	2	true	DICPCG	3.591500e-03	1.653180e-04	1	true
3.87095       	smoothSolver	6.372240e-04	3.085780e-09	2	true	DICPCG	3.590890e-03	1.651020e-04	1	true
3.87458       	smoothSolver	6.381420e-04	3.081560e-09	2	true	DICPCG	3.584720e-03	1.639420e-04	1	true
3.87821       	smoothSolver	6.389040e-04	3.086140e-09	2	true	DICPCG	3.588000e-03	1.649220e-04	1	true
3.88184       	smoothSolver	6.398810e-04	3.100890e-09	2	true	DICPCG	3.617410e-03	1.654190e-04	1	true
3.88548       	smoothSolver	6.407350e-04	3.114430e-09	2	true	DICPCG	3.618050e-03	1.678850e-04	1	true
3.88911       	smoothSolver	6.417510e-04	3.145440e-09	2	true	DICPCG	3.631910e-03	1.696160e-04	1	true
3.89274       	smoothSolver	6.426940e-04	3.195560e-09	2	true	DICPCG	3.654830e-03	1.720360e-04	1	true
3.89637       	smoothSolver	6.439220e-04	3.261500e-09	2	true	DICPCG	3.673770e-03	1.751450e-04	1	true
3.9           	smoothSolver	6.454510e-04	3.339090e-09	2	true	DICPCG	3.688080e-03	1.748230e-04	1	true
3.90385       	smoothSolver	6.855390e-04	4.438540e-09	2	true	DICPCG	3.860130e-03	1.794470e-04	1	true
3.90769       	smoothSolver	6.871700e-04	4.495550e-09	2	true	DICPCG	3.831240e-03	1.700950e-04	1	true
3.91154       	smoothSolver	6.884880e-04	4.516620e-09	2	true	DICPCG	3.812620e-03	1.666890e-04	1	true
3.91538       	smoothSolver	6.897350e-04	4.517200e-09	2	true	DICPCG	3.824850e-03	1.677820e-04	1	true
3.91923       	smoothSolver	6.908550e-04	4.514810e-09	2	true	DICPCG	3.841270e-03	1.692270e-04	1	true
3.92308       	smoothSolver	6.920110e-04	4.515850e-09	2	true	DICPCG	3.855120e-03	1.703470e-04	1	true
3.92692       	smoothSolver	6.925710e-04	4.517540e-09	2	true	DICPCG	3.845580e-03	1.718740e-04	1	true
3.93077       	smoothSolver	6.931150e-04	4.517760e-09	2	true	DICPCG	3.875420e-03	1.740170e-04	1	true
3.93462       	smoothSolver	6.943800e-04	4.536820e-09	2	true	DICPCG	3.876320e-03	1.721100e-04	1	true
3.93846       	smoothSolver	6.952330e-04	4.558400e-09	2	true	DICPCG	3.906530e-03	1.738300e-04	1	true
3.94231       	smoothSolver	6.964490e-04	4.607650e-09	2	true	DICPCG	3.938890e-03	1.782140e-04	1	true
3.94615       	smoothSolver	6.981790e-04	4.691760e-09	2	true	DICPCG	3.974770e-03	1.784220e-04	1	true
3.95          	smoothSolver	7.001170e-04	4.788750e-09	2	true	DICPCG	3.969920e-03	1.795190e-04	1	true
3.95385       	smoothSolver	7.012250e-04	4.847080e-09	2	true	DICPCG	3.954300e-03	1.738010e-04	1	true
3.95769       	smoothSolver	7.024260e-04	4.868120e-09	2	true	DICPCG	3.964860e-03	1.715050e-04	1	true
3.96154       	smoothSolver	7.037490e-04	4.864420e-09	2	true	DICPCG	3.928050e-03	1.681360e-04	1	true
3.96538       	smoothSolver	7.046480e-04	4.847620e-09	2	true	DICPCG	3.959890e-03	1.660450e-04	1	true
3.96923       	smoothSolver	7.055190e-04	4.839530e-09	2	true	DICPCG	3.972650e-03	1.657620e-04	1	true
3.97308       	smoothSolver	7.059120e-04	4.830090e-09	2	true	DICPCG	3.964970e-03	1.662950e-04	1	true
3.97692       	smoothSolver	7.062290e-04	4.828080e-09	2	true	DICPCG	3.945830e-03	1.668570e-04	1	true
3.98077       	smoothSolver	7.061620e-04	4.818310e-09	2	true	DICPCG	3.952550e-03	1.692180e-04	1	true
3.98462       	smoothSolver	7.064840e-04	4.837910e-09	2	true	DICPCG	3.957090e-03	1.733150e-04	1	true
3.98846       	smoothSolver	7.076050e-04	4.881800e-09	2	true	DICPCG	3.986930e-03	1.766450e-04	1	true
3.99231       	smoothSolver	7.084960e-04	4.954130e-09	2	true	DICPCG	4.007780e-03	1.751330e-04	1	true
3.99615       	smoothSolver	7.099830e-04	5.045700e-09	2	true	DICPCG	3.999950e-03	1.750380e-04	1	true
4             	smoothSolver	7.112040e-04	5.119010e-09	2	true	DICPCG	3.992720e-03	1.717460e-04	1	true
4.00385       	smoothSolver	7.124180e-04	5.152070e-09	2	true	DICPCG	3.955060e-03	1.669660e-04	1	true
4.00769       	smoothSolver	7.126480e-04	5.132860e-09	2	true	DICPCG	3.940110e-03	1.660940e-04	1	true
4.01154       	smoothSolver	7.127620e-04	5.095000e-09	2	true	DICPCG	3.941240e-03	1.678390e-04	1	true
4.01538       	smoothSolver	7.125400e-04	5.052290e-09	2	true	DICPCG	3.957730e-03	1.705420e-04	1	true
4.01923       	smoothSolver	7.122120e-04	5.000640e-09	2	true	DICPCG	3.997500e-03	1.702690e-04	1	true
4.02308       	smoothSolver	7.115780e-04	4.961150e-09	2	true	DICPCG	3.983070e-03	1.702630e-04	1	true
4.02692       	smoothSolver	7.110880e-04	4.943360e-09	2	true	DICPCG	3.976660e-03	1.719220e-04	1	true
4.03077       	smoothSolver	7.109930e-04	4.951630e-09	2	true	DICPCG	3.965180e-03	1.771200e-04	1	true
4.03462       	smoothSolver	7.111860e-04	4.988540e-09	2	true	DICPCG	3.976900e-03	1.818460e-04	1	true
4.0387        	smoothSolver	7.559730e-04	6.670610e-09	2	true	DICPCG	4.239560e-03	1.917060e-04	1	true
4.04279       	smoothSolver	7.565830e-04	6.751300e-09	2	true	DICPCG	4.288240e-03	1.897380e-04	1	true
4.04688       	smoothSolver	7.569750e-04	6.804390e-09	2	true	DICPCG	4.277600e-03	1.878660e-04	1	true
4.05096       	smoothSolver	7.570410e-04	6.788470e-09	2	true	DICPCG	4.284600e-03	1.853170e-04	1	true
4.05505       	smoothSolver	7.566520e-04	6.708610e-09	2	true	DICPCG	4.265690e-03	1.829840e-04	1	true
4.05913       	smoothSolver	7.557250e-04	6.603570e-09	2	true	DICPCG	4.347130e-03	1.796440e-04	1	true
4.06322       	smoothSolver	7.546740e-04	6.497040e-09	2	true	DICPCG	4.346410e-03	1.820920e-04	1	true
4.06731       	smoothSolver	7.534750e-04	6.398340e-09	2	true	DICPCG	4.326960e-03	1.838940e-04	1	true
4.07139       	smoothSolver	7.525140e-04	6.332850e-09	2	true	DICPCG	4.329520e-03	1.898260e-04	1	true
4.07548       	smoothSolver	7.521150e-04	6.299110e-09	2	true	DICPCG	4.316240e-03	1.978990e-04	1	true
4.07957       	smoothSolver	7.520870e-04	6.306680e-09	2	true	DICPCG	4.376560e-03	2.042550e-04	1	true
4.08365       	smoothSolver	7.524480e-04	6.357510e-09	2	true	DICPCG	4.367330e-03	2.046020e-04	1	true
4.08774       	smoothSolver	7.527960e-04	6.426600e-09	2	true	DICPCG	4.443850e-03	1.955440e-04	1	true
4.09183       	smoothSolver	7.533070e-04	6.470830e-09	2	true	DICPCG	4.460800e-03	1.859720e-04	1	true
4.09591       	smoothSolver	7.533260e-04	6.467900e-09	2	true	DICPCG	4.440050e-03	1.854210e-04	1	true
4.1           	smoothSolver	7.528360e-04	6.386260e-09	2	true	DICPCG	4.385340e-03	1.826200e-04	1	true
4.10385       	smoothSolver	7.079030e-04	4.736180e-09	2	true	DICPCG	4.138510e-03	1.696190e-04	1	true
4.10769       	smoothSolver	7.070320e-04	4.668620e-09	2	true	DICPCG	4.124480e-03	1.737970e-04	1	true
4.11154       	smoothSolver	7.063430e-04	4.619740e-09	2	true	DICPCG	4.109500e-03	1.777480e-04	1	true
4.11538       	smoothSolver	7.063550e-04	4.588130e-09	2	true	DICPCG	4.124520e-03	1.818590e-04	1	true
4.11906       	smoothSolver	6.762060e-04	3.721430e-09	2	true	DICPCG	4.010570e-03	1.771910e-04	1	true
4.12274       	smoothSolver	6.765820e-04	3.729140e-09	2	true	DICPCG	4.094150e-03	1.777470e-04	1	true
4.12642       	smoothSolver	6.769060e-04	3.737510e-09	2	true	DICPCG	4.109210e-03	1.810360e-04	1	true
4.1301        	smoothSolver	6.772630e-04	3.758660e-09	2	true	DICPCG	4.144910e-03	1.814870e-04	1	true
4.13378       	smoothSolver	6.779760e-04	3.776220e-09	2	true	DICPCG	4.124540e-03	1.799980e-04	1	true
4.13746       	smoothSolver	6.784520e-04	3.796710e-09	2	true	DICPCG	4.079690e-03	1.735810e-04	1	true
4.14114       	smoothSolver	6.787040e-04	3.807260e-09	2	true	DICPCG	4.010940e-03	1.675890e-04	1	true
4.14482       	smoothSolver	6.790620e-04	3.792580e-09	2	true	DICPCG	3.932300e-03	1.637840e-04	1	true
4.14827       	smoothSolver	6.370220e-04	2.786880e-09	2	true	DICPCG	3.641650e-03	1.505880e-04	1	true
4.15171       	smoothSolver	6.371570e-04	2.778560e-09	2	true	DICPCG	3.632350e-03	1.486840e-04	1	true
4.15516       	smoothSolver	6.376690e-04	2.783600e-09	2	true	DICPCG	3.674930e-03	1.417180e-04	1	true
4.15861       	smoothSolver	6.383550e-04	2.797050e-09	2	true	DICPCG	3.684920e-03	1.436590e-04	1	true
4.16206       	smoothSolver	6.388150e-04	2.817910e-09	2	true	DICPCG	3.705440e-03	1.459560e-04	1	true
4.16551       	smoothSolver	6.392480e-04	2.845060e-09	2	true	DICPCG	3.746330e-03	1.502930e-04	1	true
4.16896       	smoothSolver	6.397820e-04	2.877810e-09	2	true	DICPCG	3.753610e-03	1.547110e-04	1	true
4.17241       	smoothSolver	6.405290e-04	2.914410e-09	2	true	DICPCG	3.768600e-03	1.599300e-04	1	true
4.17586       	smoothSolver	6.412820e-04	2.951010e-09	2	true	DICPCG	3.779140e-03	1.632000e-04	1	true
4.17931       	smoothSolver	6.420690e-04	2.973110e-09	2	true	DICPCG	3.762760e-03	1.642920e-04	1	true
4.18276       	smoothSolver	6.429140e-04	2.977580e-09	2	true	DICPCG	3.750910e-03	1.642470e-04	1	true
4.1862        	smoothSolver	6.436310e-04	2.964610e-09	2	true	DICPCG	3.752350e-03	1.593890e-04	1	true
4.18965       	smoothSolver	6.444230e-04	2.935950e-09	2	true	DICPCG	3.751040e-03	1.532360e-04	1	true
4.1931        	smoothSolver	6.453730e-04	2.901490e-09	2	true	DICPCG	3.774100e-03	1.497030e-04	1	true
4.19655       	smoothSolver	6.462920e-04	2.874830e-09	2	true	DICPCG	3.730510e-03	1.506460e-04	1	true
4.2           	smoothSolver	6.473550e-04	2.861660e-09	2	true	DICPCG	3.698890e-03	1.526790e-04	1	true
4.20333       	smoothSolver	6.266120e-04	2.436600e-09	2	true	DICPCG	3.577700e-03	1.510880e-04	1	true
4.20667       	smoothSolver	6.273830e-04	2.437140e-09	2	true	DICPCG	3.576680e-03	1.537600e-04	1	true
4.21          	smoothSolver	6.279610e-04	2.437830e-09	2	true	DICPCG	3.596690e-03	1.545040e-04	1	true
4.21333       	smoothSolver	6.284970e-04	2.440350e-09	2	true	DICPCG	3.601740e-03	1.616570e-04	1	true
4.21667       	smoothSolver	6.290390e-04	2.446610e-09	2	true	DICPCG	3.606850e-03	1.679660e-04	1	true
4.22          	smoothSolver	6.298560e-04	2.455880e-09	2	true	DICPCG	3.674830e-03	1.684470e-04	1	true
4.22333       	smoothSolver	6.308670e-04	2.462170e-09	2	true	DICPCG	3.674930e-03	1.648760e-04	1	true
4.22667       	smoothSolver	6.322560e-04	2.454550e-09	2	true	DICPCG	3.711520e-03	1.607280e-04	1	true
