# Solver information
# Time              	p_rgh_solver        	p_rgh_initial       	p_rgh_final         	p_rgh_iters         	p_rgh_converged     
5.72388369589       	GAMG	4.877019911190e-02	8.120882221620e-05	2	true
5.72445144163       	GAMG	4.916755914620e-02	4.776224433280e-04	1	true
5.72501918737       	GAMG	4.786360620010e-02	1.719583800490e-04	2	true
5.72558693312       	GAMG	4.945208597550e-02	1.915409372740e-04	2	true
5.72615467886       	GAMG	4.927861959380e-02	1.903827558970e-04	2	true
5.7267224246        	GAMG	4.730214048950e-02	1.636102301340e-04	2	true
5.72729017034       	GAMG	4.915845571420e-02	8.804733537650e-05	2	true
5.72785791608       	GAMG	4.994803359440e-02	2.305617373990e-04	2	true
5.72842566182       	GAMG	4.873980601900e-02	1.796300508900e-04	2	true
5.72899340757       	GAMG	4.941094022010e-02	1.949530053400e-04	2	true
5.72956115331       	GAMG	5.048351294450e-02	3.098640931590e-04	2	true
5.73012889905       	GAMG	4.853765434490e-02	2.711676838620e-04	2	true
5.73069664479       	GAMG	4.975895811440e-02	2.201550828680e-04	2	true
5.73126439053       	GAMG	4.994442655240e-02	4.789500192620e-04	1	true
5.73183213627       	GAMG	4.880364221860e-02	4.639143474620e-04	1	true
5.73239988201       	GAMG	5.073679220850e-02	9.066640580010e-05	2	true
5.73296762776       	GAMG	4.919992754650e-02	8.201468475520e-05	2	true
5.7335353735        	GAMG	4.966166420490e-02	1.907538962790e-04	2	true
5.73410311924       	GAMG	5.039428961980e-02	2.548247644690e-04	2	true
5.73467086498       	GAMG	4.968192308380e-02	1.938212208030e-04	2	true
5.73523861072       	GAMG	4.938087487950e-02	4.457583757250e-04	1	true
5.73580635646       	GAMG	5.184026153400e-02	4.953605513320e-04	1	true
5.7363741022        	GAMG	5.002919851710e-02	8.567884580020e-05	2	true
5.73694184795       	GAMG	4.978159621590e-02	4.657716283440e-04	1	true
5.73750959369       	GAMG	5.137985575250e-02	1.975615859470e-04	2	true
5.73807733943       	GAMG	5.064216784410e-02	2.632170161900e-04	2	true
5.73864508517       	GAMG	4.839758143630e-02	1.833239112370e-04	2	true
5.73921283091       	GAMG	5.218767083760e-02	2.029629792800e-04	2	true
5.73978057665       	GAMG	5.004391533880e-02	3.000638529460e-04	2	true
5.74034832239       	GAMG	5.007122220800e-02	2.342686727280e-04	2	true
5.74091606814       	GAMG	5.184982634370e-02	1.044964535550e-04	2	true
5.74148381388       	GAMG	5.103829801160e-02	2.000868041950e-04	2	true
5.74205155962       	GAMG	4.977530724000e-02	2.406943342610e-04	2	true
5.74261930536       	GAMG	5.168632461350e-02	1.887820903110e-04	2	true
5.7431870511        	GAMG	5.167235040130e-02	1.929680694560e-04	2	true
5.74375479684       	GAMG	4.903689101030e-02	2.347171795280e-04	2	true
5.74432254259       	GAMG	5.183964532840e-02	1.299290809730e-04	2	true
5.74489028833       	GAMG	5.255011324470e-02	2.478059236980e-04	2	true
5.74545803407       	GAMG	5.111954088280e-02	2.996864911050e-04	2	true
5.74602577981       	GAMG	5.308377163590e-02	2.260370099760e-04	2	true
5.74659352555       	GAMG	5.216760965810e-02	1.803219564440e-04	2	true
5.74716127129       	GAMG	5.094683809340e-02	2.547826263650e-04	2	true
5.74772901703       	GAMG	5.325005693590e-02	2.735101617390e-04	2	true
5.74829676278       	GAMG	5.300300111090e-02	1.222831679260e-04	2	true
5.74886450852       	GAMG	5.203946309840e-02	1.061484489530e-04	2	true
5.74943225426       	GAMG	4.998174882540e-02	9.193639659840e-05	2	true
5.75                	GAMG	5.406658956140e-02	9.202576834990e-05	2	true
5.75063291139       	GAMG	5.787200184370e-02	8.979113673740e-05	2	true
5.75133815552       	GAMG	6.007397868110e-02	1.666552213780e-04	2	true
5.75207545619       	GAMG	6.517788051740e-02	3.071702233170e-04	2	true
5.75281275686       	GAMG	6.562769383160e-02	3.095734786040e-04	2	true
5.75355005754       	GAMG	6.689151026660e-02	3.261214609310e-04	2	true
5.75428735821       	GAMG	6.398973997410e-02	2.429768566840e-04	2	true
5.75502465889       	GAMG	6.522993201020e-02	2.020963147250e-04	2	true
5.75567647542       	GAMG	5.968283301870e-02	1.089702237920e-04	2	true
5.75626745575       	GAMG	5.461669976450e-02	2.937619328880e-04	2	true
5.75681411255       	GAMG	5.188540214750e-02	3.049000614770e-04	2	true
5.75732218182       	GAMG	4.936125619560e-02	3.596279270080e-04	2	true
5.75780170787       	GAMG	4.441603452620e-02	2.468109409920e-04	2	true
5.75826542536       	GAMG	4.412538279590e-02	4.301274362820e-04	1	true
5.75872404706       	GAMG	4.323568202300e-02	1.537686993220e-04	2	true
5.75919309198       	GAMG	4.741509442660e-02	1.622684770210e-04	2	true
5.7596788885        	GAMG	4.696842807150e-02	1.684200931670e-04	2	true
5.76018928232       	GAMG	4.697269819630e-02	3.080748377610e-04	2	true
5.76072009189       	GAMG	4.832237277660e-02	3.371658968360e-04	2	true
5.761243824         	GAMG	5.067839198580e-02	2.648072580750e-04	2	true
5.76177473052       	GAMG	4.978535658040e-02	1.608234947160e-04	2	true
5.76232871993       	GAMG	5.128159115850e-02	1.072616165260e-04	2	true
5.76288270934       	GAMG	5.114447321480e-02	1.669096403260e-04	2	true
5.76345374458       	GAMG	5.338646510300e-02	1.834853125320e-04	2	true
5.76403384388       	GAMG	5.282751515420e-02	1.214292329330e-04	2	true
5.76462345299       	GAMG	5.506485001530e-02	1.719464859630e-04	2	true
5.76522305549       	GAMG	5.545641601070e-02	2.036681399960e-04	2	true
5.76583317732       	GAMG	5.386453236990e-02	2.591234975670e-04	2	true
5.76645439228       	GAMG	5.233726808120e-02	1.385010301230e-04	2	true
5.76707560723       	GAMG	5.589317927690e-02	1.434677772540e-04	2	true
5.76769682219       	GAMG	5.723266612490e-02	1.400110365930e-04	2	true
5.76831803715       	GAMG	5.392604677000e-02	9.431156957870e-05	2	true
5.76893925211       	GAMG	5.230601915170e-02	1.013892411950e-04	2	true
5.76956046707       	GAMG	5.626064188760e-02	1.379254834460e-04	2	true
5.77018168202       	GAMG	5.444288294070e-02	1.375537336300e-04	2	true
5.77080289698       	GAMG	5.401164258210e-02	2.277552145240e-04	2	true
5.77141116996       	GAMG	5.331349365180e-02	1.633807368270e-04	2	true
5.77201944294       	GAMG	5.430509077210e-02	1.429000580190e-04	2	true
5.77260237121       	GAMG	4.998939197050e-02	2.385362849320e-04	2	true
5.77313957962       	GAMG	4.703251844330e-02	2.047933016930e-04	2	true
5.77363699481       	GAMG	4.483218741870e-02	9.619785067600e-05	2	true
5.77410776276       	GAMG	4.387663704510e-02	2.648270833200e-04	2	true
5.77455418065       	GAMG	4.030024435210e-02	2.939338916930e-04	2	true
5.77498546572       	GAMG	3.861542851050e-02	1.977499182360e-04	2	true
5.77540944088       	GAMG	3.822733434530e-02	1.094670063120e-04	2	true
5.7758408542        	GAMG	3.967175818400e-02	2.328204179210e-04	2	true
5.77627226751       	GAMG	4.102501815350e-02	2.867176793690e-04	2	true
5.77670368083       	GAMG	3.978504753230e-02	2.065442719340e-04	2	true
5.77713509415       	GAMG	3.940582814960e-02	2.374393687280e-04	2	true
5.77757480388       	GAMG	3.960650563760e-02	3.502339984030e-04	2	true
5.7780233078        	GAMG	4.115283362730e-02	2.721331994700e-04	2	true
5.77848115555       	GAMG	4.206978540860e-02	7.110935727480e-05	2	true
5.7789593521        	GAMG	4.303815631790e-02	8.706589535660e-05	2	true
5.7794603199        	GAMG	4.430205397570e-02	4.309277506720e-04	1	true
5.77998697837       	GAMG	4.589924231120e-02	8.257931819800e-05	2	true
5.78054289564       	GAMG	4.929279705420e-02	2.018367623120e-04	2	true
5.78111516341       	GAMG	5.149699841890e-02	2.416412774690e-04	2	true
5.78170531455       	GAMG	5.090819765560e-02	1.372209165320e-04	2	true
5.7823151374        	GAMG	5.084576088530e-02	1.915882822860e-04	2	true
5.78294673964       	GAMG	5.383321529290e-02	3.088513484600e-04	2	true
5.78360263427       	GAMG	5.666190475180e-02	2.804981577670e-04	2	true
5.7842585289        	GAMG	5.341325831810e-02	1.969061768240e-04	2	true
5.78494294068       	GAMG	5.438658849500e-02	4.908068574410e-04	1	true
5.78565994351       	GAMG	5.941830424460e-02	5.016508006620e-04	1	true
5.78637694633       	GAMG	5.843650949070e-02	5.032276770630e-04	1	true
5.78713378265       	GAMG	5.757129755290e-02	5.741865453340e-04	1	true
5.7878485725        	GAMG	5.722682408120e-02	1.049365723630e-04	2	true
5.78856336235       	GAMG	5.653384337110e-02	1.141092878100e-04	2	true
5.78919873111       	GAMG	4.870337055510e-02	1.414398878950e-04	2	true
5.78979880161       	GAMG	4.642079046060e-02	1.029033650850e-04	2	true
5.79036553485       	GAMG	4.475102465670e-02	1.777553646970e-04	2	true
5.79093226809       	GAMG	4.538230644490e-02	1.822861846120e-04	2	true
5.79149900134       	GAMG	4.416071406470e-02	4.397472298000e-04	1	true
5.79206573458       	GAMG	4.461048037760e-02	3.865127484790e-04	1	true
5.79263246783       	GAMG	4.302234494660e-02	3.813402414280e-04	1	true
5.79319920107       	GAMG	4.166483975210e-02	3.399292467960e-04	1	true
5.79381745552       	GAMG	4.631829469870e-02	4.628786358040e-04	1	true
5.79443570997       	GAMG	4.655971702780e-02	1.610700158250e-04	2	true
5.79513124622       	GAMG	5.160254454870e-02	1.191819411330e-04	2	true
5.79582678247       	GAMG	4.836789671440e-02	1.147609800610e-04	2	true
5.79652231873       	GAMG	4.760448412340e-02	4.624585806370e-04	1	true
5.79721785498       	GAMG	4.915515848550e-02	1.576235360860e-04	2	true
5.79791339124       	GAMG	4.771041814920e-02	4.519527383170e-04	1	true
5.79860892749       	GAMG	4.759548277590e-02	4.264455423900e-04	1	true
5.79930446375       	GAMG	4.683075741700e-02	3.850352944970e-04	1	true
5.8                 	GAMG	4.673333146650e-02	1.634987592980e-04	2	true
5.80075757576       	GAMG	5.000480949220e-02	2.905344069440e-04	2	true
5.80153920154       	GAMG	5.146532976580e-02	3.196297308990e-04	2	true
5.80234688151       	GAMG	5.374649780800e-02	1.943641984780e-04	2	true
5.80315456149       	GAMG	5.219001351300e-02	4.895749165340e-04	1	true
5.80396224146       	GAMG	5.078072681120e-02	4.519307165150e-04	1	true
5.80478434429       	GAMG	5.108242467380e-02	1.768355225010e-04	2	true
5.80562167125       	GAMG	5.251318454990e-02	1.614686692390e-04	2	true
5.80647510065       	GAMG	5.437274422420e-02	2.341989708130e-04	2	true
5.80732853005       	GAMG	5.242130078980e-02	5.195022967590e-04	1	true
5.80819937637       	GAMG	5.276602381890e-02	2.070364720920e-04	2	true
5.8090702227        	GAMG	5.183543133290e-02	2.207755043110e-04	2	true
5.80996000047       	GAMG	5.379060139100e-02	5.290442883350e-04	1	true
5.81084977823       	GAMG	5.147146747460e-02	4.825748542850e-04	1	true
5.811739556         	GAMG	5.113099403030e-02	4.586640257110e-04	1	true
5.81262933377       	GAMG	4.957976600620e-02	4.086813170930e-04	1	true
5.81354081343       	GAMG	4.979874647780e-02	4.708576201130e-04	1	true
5.8144522931        	GAMG	5.164446644990e-02	1.751276940600e-04	2	true
5.81536377276       	GAMG	5.000176539560e-02	1.833277674350e-04	2	true
5.81627525243       	GAMG	4.789271330390e-02	1.561511344850e-04	2	true
5.81718673209       	GAMG	4.708637098790e-02	4.363104686170e-04	1	true
5.81812425403       	GAMG	4.984086856070e-02	4.423444113900e-04	1	true
5.81906177597       	GAMG	4.871792818660e-02	4.292972793760e-04	1	true
5.81999929791       	GAMG	4.800677153990e-02	4.395725268060e-04	1	true
5.82093681985       	GAMG	4.827703370690e-02	1.484736614210e-04	2	true
5.82190559252       	GAMG	4.785559158530e-02	4.595432435510e-04	1	true
5.82287436519       	GAMG	4.722641035800e-02	4.382534734400e-04	1	true
5.82384313787       	GAMG	4.761667197090e-02	4.320721123950e-04	1	true
5.82481191054       	GAMG	4.713921474360e-02	3.817217336960e-04	1	true
5.82574480274       	GAMG	4.359040961640e-02	3.581800440780e-04	1	true
5.82664314338       	GAMG	4.100527357470e-02	3.934373553670e-04	1	true
5.82750821214       	GAMG	4.282623328970e-02	4.088855973340e-04	1	true
5.82837328091       	GAMG	4.158565157530e-02	3.903793134930e-04	1	true
5.82923834967       	GAMG	4.012641047730e-02	4.010937356550e-04	1	true
5.83006881568       	GAMG	3.725927942170e-02	3.644622890330e-04	1	true
5.83093538891       	GAMG	3.903527016340e-02	3.759707628940e-04	1	true
5.83180196215       	GAMG	4.092093504910e-02	4.058356797030e-04	1	true
5.83266853538       	GAMG	3.993956951770e-02	3.554061170290e-04	1	true
5.83349384322       	GAMG	3.744172432910e-02	3.181686245720e-04	1	true
5.83431915106       	GAMG	3.699613801400e-02	3.101589725320e-04	1	true
5.8351031935        	GAMG	3.568310686630e-02	2.973432538240e-04	1	true
5.83588723595       	GAMG	3.491822960920e-02	3.227474486170e-04	1	true
5.8366712784        	GAMG	3.545604233540e-02	3.074378645200e-04	1	true
5.8375043235        	GAMG	3.819979169340e-02	3.745133669100e-04	1	true
5.8383373686        	GAMG	3.820288633000e-02	1.166677881270e-04	2	true
5.83923449409       	GAMG	4.098371054220e-02	3.649389040200e-04	1	true
5.84013161958       	GAMG	4.012094848330e-02	3.735735138700e-04	1	true
5.84102874508       	GAMG	3.891644129600e-02	3.535516171620e-04	1	true
5.84202555118       	GAMG	4.415401993860e-02	3.864447494080e-04	1	true
5.84316475815       	GAMG	4.994510380270e-02	4.357633621180e-04	1	true
5.84430396513       	GAMG	4.964674058060e-02	4.006449888330e-04	1	true
5.8454431721        	GAMG	4.885027125990e-02	3.917766136610e-04	1	true
5.84658237908       	GAMG	4.798413798450e-02	4.299713781930e-04	1	true
5.84772158605       	GAMG	4.808604417000e-02	4.015552507000e-04	1	true
5.84886079303       	GAMG	4.922818951500e-02	4.163910833660e-04	1	true
5.85                	GAMG	4.806973460330e-02	4.540664158700e-04	1	true
5.85111111111       	GAMG	4.614867865750e-02	4.457011642020e-04	1	true
5.85224806202       	GAMG	4.661845733080e-02	4.202323072370e-04	1	true
5.85338501292       	GAMG	4.663723924070e-02	4.180026931000e-04	1	true
5.85452196382       	GAMG	4.723914734770e-02	4.445599994850e-04	1	true
5.85565891473       	GAMG	4.698422966530e-02	4.430726318640e-04	1	true
5.85679586563       	GAMG	4.665347976770e-02	4.073101955460e-04	1	true
5.85793281654       	GAMG	4.626078248460e-02	4.285822426800e-04	1	true
5.85906976744       	GAMG	4.552405871300e-02	4.308069593730e-04	1	true
5.86020671835       	GAMG	4.651649325010e-02	4.092757886880e-04	1	true
5.86134366925       	GAMG	4.536853395400e-02	4.064623914460e-04	1	true
5.86248062016       	GAMG	4.575568018960e-02	3.972643857180e-04	1	true
5.86361757106       	GAMG	4.469533944870e-02	3.880024213600e-04	1	true
5.86475452196       	GAMG	4.425929853530e-02	3.822875457400e-04	1	true
5.86589147287       	GAMG	4.365288246440e-02	4.171616934380e-04	1	true
5.86702842377       	GAMG	4.334661829720e-02	1.237992897550e-04	2	true
5.86816537468       	GAMG	4.325204516870e-02	7.035496787340e-05	2	true
5.86930232558       	GAMG	4.262435774550e-02	3.934673701300e-04	1	true
5.87043927649       	GAMG	4.207040342290e-02	4.092054731590e-04	1	true
5.87157622739       	GAMG	4.133823953430e-02	3.725113676180e-04	1	true
5.87271317829       	GAMG	4.089375117700e-02	3.444195849130e-04	1	true
5.8738501292        	GAMG	4.033547060060e-02	3.697935649420e-04	1	true
5.8749870801        	GAMG	4.023404127610e-02	3.874192702440e-04	1	true
5.87612403101       	GAMG	4.067605437700e-02	3.636391017310e-04	1	true
5.87726098191       	GAMG	4.003050927890e-02	3.368997900210e-04	1	true
5.87839793282       	GAMG	3.909747492930e-02	3.669781469240e-04	1	true
5.87953488372       	GAMG	3.846739071490e-02	3.377335906190e-04	1	true
5.88067183463       	GAMG	3.833937490490e-02	5.928293455660e-05	2	true
5.88180878553       	GAMG	3.710565312350e-02	3.374129107410e-04	1	true
5.88294573643       	GAMG	3.757219225030e-02	6.002314972050e-05	2	true
5.88408268734       	GAMG	3.790666590620e-02	3.535678355140e-04	1	true
5.88521963824       	GAMG	3.805440836540e-02	7.410751520850e-05	2	true
5.88635658915       	GAMG	3.747065105950e-02	6.535548768590e-05	2	true
5.88749354005       	GAMG	3.746260333650e-02	9.647359127940e-05	2	true
5.88863049096       	GAMG	3.686408926870e-02	3.560804257200e-04	1	true
5.88976744186       	GAMG	3.704448300740e-02	6.599786562360e-05	2	true
5.89090439276       	GAMG	3.642880107920e-02	9.506992065610e-05	2	true
5.89204134367       	GAMG	3.608856082630e-02	9.227007217410e-05	2	true
5.89317829457       	GAMG	3.628591182890e-02	4.736285337110e-05	2	true
5.89431524548       	GAMG	3.582157209940e-02	5.393620778720e-05	2	true
5.89545219638       	GAMG	3.612032883590e-02	5.527941303490e-05	2	true
5.89658914729       	GAMG	3.519089490130e-02	5.978215678950e-05	2	true
5.89772609819       	GAMG	3.522312663390e-02	8.946038238250e-05	2	true
5.8988630491        	GAMG	3.538102842980e-02	5.657533581270e-05	2	true
5.9                 	GAMG	3.507471359760e-02	5.463542959970e-05	2	true
5.90106382979       	GAMG	3.246196605780e-02	4.886140747440e-05	2	true
5.90212765957       	GAMG	3.265459530400e-02	7.243462276710e-05	2	true
5.90319148936       	GAMG	3.241822885210e-02	8.901917334470e-05	2	true
5.90425531915       	GAMG	3.235101085080e-02	4.641024769660e-05	2	true
5.90531914894       	GAMG	3.228124943880e-02	7.839286764380e-05	2	true
5.90638297872       	GAMG	3.264501569450e-02	8.824918935570e-05	2	true
5.90744680851       	GAMG	3.212135625760e-02	6.609344327650e-05	2	true
5.90848469123       	GAMG	3.155699219350e-02	5.282540505460e-05	2	true
5.90952257395       	GAMG	3.112450150400e-02	4.840526426830e-05	2	true
5.91056045667       	GAMG	3.122962361850e-02	7.038097681800e-05	2	true
5.91159833939       	GAMG	3.126243164470e-02	9.128079875150e-05	2	true
5.91263622211       	GAMG	3.136437577780e-02	6.656501687260e-05	2	true
5.91367410483       	GAMG	3.068836930950e-02	4.617143215770e-05	2	true
5.91471198755       	GAMG	3.131388704390e-02	6.854878974210e-05	2	true
5.91574987026       	GAMG	3.109040837700e-02	8.982328867350e-05	2	true
5.91678775298       	GAMG	3.168867474840e-02	6.716745662990e-05	2	true
5.9178256357        	GAMG	3.157740085160e-02	5.203417966130e-05	2	true
5.91883108459       	GAMG	3.121747390790e-02	5.191048324050e-05	2	true
5.91983653347       	GAMG	3.124208253830e-02	5.110871001430e-05	2	true
5.92084198236       	GAMG	3.190174653600e-02	6.510818408580e-05	2	true
5.92184743124       	GAMG	3.158880473870e-02	4.886376306830e-05	2	true
5.92285288012       	GAMG	3.161748024730e-02	5.769145685090e-05	2	true
5.92385832901       	GAMG	3.169074966600e-02	9.026657397350e-05	2	true
5.92486377789       	GAMG	3.177438688340e-02	5.651686478740e-05	2	true
5.92586922678       	GAMG	3.143008863330e-02	4.809929072660e-05	2	true
5.92687467566       	GAMG	3.222060159150e-02	5.991875921300e-05	2	true
5.92788012455       	GAMG	3.229825755980e-02	5.309941599220e-05	2	true
5.92888557343       	GAMG	3.236735625080e-02	4.850602008540e-05	2	true
5.92989102231       	GAMG	3.237291288210e-02	5.327563257150e-05	2	true
5.9308964712        	GAMG	3.258736656850e-02	7.363545824940e-05	2	true
5.93190192008       	GAMG	3.281676146160e-02	8.739316591370e-05	2	true
5.93290736897       	GAMG	3.271400212000e-02	1.029065968170e-04	2	true
5.93385695958       	GAMG	3.160939114700e-02	6.541241477940e-05	2	true
5.93480655019       	GAMG	3.162305952590e-02	6.752128021220e-05	2	true
5.93575614081       	GAMG	3.187854782820e-02	6.229706038130e-05	2	true
5.93670573142       	GAMG	3.138943774970e-02	5.180223990160e-05	2	true
5.93765532203       	GAMG	3.178873690300e-02	6.020183890810e-05	2	true
5.93860491264       	GAMG	3.191153977200e-02	5.702922177450e-05	2	true
5.93955450326       	GAMG	3.234534931410e-02	5.755907628140e-05	2	true
5.94050409387       	GAMG	3.287251173600e-02	5.379270744740e-05	2	true
5.94145368448       	GAMG	3.317966459400e-02	5.367333819440e-05	2	true
5.9424032751        	GAMG	3.286596675440e-02	5.068165230280e-05	2	true
5.94335286571       	GAMG	3.378378567330e-02	5.965905003970e-05	2	true
5.94430245632       	GAMG	3.345248402920e-02	5.594217959480e-05	2	true
5.94525204694       	GAMG	3.410883338680e-02	6.022751584640e-05	2	true
5.94620163755       	GAMG	3.424180930690e-02	5.371822905470e-05	2	true
5.94715122816       	GAMG	3.493532032170e-02	6.174703910250e-05	2	true
5.94810081877       	GAMG	3.481315036530e-02	7.690144755510e-05	2	true
5.94905040939       	GAMG	3.530509402950e-02	1.166065607360e-04	2	true
5.95                	GAMG	3.533455052010e-02	1.084422603030e-04	2	true
5.95092592593       	GAMG	3.516427165320e-02	1.058432389870e-04	2	true
5.95185185185       	GAMG	3.531757183880e-02	6.210198769000e-05	2	true
5.95277777778       	GAMG	3.563919470810e-02	6.259212562580e-05	2	true
5.9537037037        	GAMG	3.584483423650e-02	5.933204408600e-05	2	true
5.95462962963       	GAMG	3.620441173330e-02	6.001460403750e-05	2	true
5.95555555556       	GAMG	3.664270232510e-02	5.620579474050e-05	2	true
5.95648148148       	GAMG	3.681570379130e-02	5.854880790780e-05	2	true
5.95740740741       	GAMG	3.666553297320e-02	6.250936051750e-05	2	true
5.95831363278       	GAMG	3.571904459690e-02	6.369038325080e-05	2	true
5.95921985816       	GAMG	3.626289483590e-02	7.854534560600e-05	2	true
5.96012608353       	GAMG	3.644624812360e-02	7.159248972870e-05	2	true
5.9610323089        	GAMG	3.677824843300e-02	5.986564992080e-05	2	true
5.96193853428       	GAMG	3.694583588140e-02	6.406433188330e-05	2	true
5.96284475965       	GAMG	3.703316365170e-02	8.530425239970e-05	2	true
5.96375098503       	GAMG	3.733049799450e-02	1.096495835890e-04	2	true
5.9646572104        	GAMG	3.791307982180e-02	1.290142903950e-04	2	true
5.96556343578       	GAMG	3.787616303720e-02	1.149316622470e-04	2	true
5.96646966115       	GAMG	3.856688957840e-02	1.027230697130e-04	2	true
5.96735203849       	GAMG	3.787021382360e-02	9.213327200390e-05	2	true
5.96823441583       	GAMG	3.845543698550e-02	8.868687728780e-05	2	true
5.96911679316       	GAMG	3.791472440170e-02	5.849358904250e-05	2	true
5.9699991705        	GAMG	3.870537660390e-02	9.734957023640e-05	2	true
5.97088154784       	GAMG	3.861943012700e-02	1.402474557770e-04	2	true
5.97176392518       	GAMG	3.964921610090e-02	1.219570999660e-04	2	true
5.97264630252       	GAMG	3.946332060850e-02	6.801001427010e-05	2	true
5.97352867986       	GAMG	4.026717664930e-02	6.770203366260e-05	2	true
5.97441105719       	GAMG	4.084741871240e-02	6.512026013390e-05	2	true
5.97529343453       	GAMG	4.091889822930e-02	1.043920236840e-04	2	true
5.97617581187       	GAMG	4.137551219450e-02	1.481585116700e-04	2	true
5.97705818921       	GAMG	4.135644562260e-02	1.419893527300e-04	2	true
5.97794056655       	GAMG	4.181759431370e-02	1.346752478240e-04	2	true
5.97882294388       	GAMG	4.245674668430e-02	1.130044437320e-04	2	true
5.97970532122       	GAMG	4.261383724830e-02	6.940306759100e-05	2	true
5.98055093284       	GAMG	4.093995688070e-02	7.812946193510e-05	2	true
5.98139654445       	GAMG	4.144125263450e-02	1.479114065490e-04	2	true
5.98224215607       	GAMG	4.118593861290e-02	1.143209601750e-04	2	true
5.98308776769       	GAMG	4.169449320820e-02	7.416715520110e-05	2	true
5.9839333793        	GAMG	4.227486616950e-02	8.446869083220e-05	2	true
5.98477899092       	GAMG	4.275928870690e-02	1.324959272130e-04	2	true
5.98562460253       	GAMG	4.248013838510e-02	9.147004556260e-05	2	true
5.98647021415       	GAMG	4.294210175140e-02	7.600832073080e-05	2	true
5.98731582576       	GAMG	4.332959623170e-02	7.921211157680e-05	2	true
5.98816143738       	GAMG	4.306897594540e-02	7.485955095140e-05	2	true
5.989007049         	GAMG	4.348168989860e-02	1.041623210470e-04	2	true
5.98985266061       	GAMG	4.404393238990e-02	1.458961824400e-04	2	true
5.99069827223       	GAMG	4.431983533690e-02	7.483231438260e-05	2	true
5.99154388384       	GAMG	4.460925272630e-02	1.678457502600e-04	2	true
5.99238949546       	GAMG	4.434480661460e-02	1.344000089810e-04	2	true
5.99323510707       	GAMG	4.492982780960e-02	7.767730524140e-05	2	true
5.99408071869       	GAMG	4.498431556600e-02	1.423161789930e-04	2	true
5.99492633031       	GAMG	4.447178916460e-02	1.057550805300e-04	2	true
5.99577194192       	GAMG	4.490341407250e-02	1.267730695520e-04	2	true
5.99661755354       	GAMG	4.592464342230e-02	1.665190251940e-04	2	true
5.99746316515       	GAMG	4.600179955180e-02	1.544549317020e-04	2	true
5.99830877677       	GAMG	4.637508252760e-02	1.536850281540e-04	2	true
5.99915438838       	GAMG	4.635462327860e-02	1.629572609460e-04	2	true
6                   	GAMG	4.642761980160e-02	1.213591689390e-04	2	true
6.00081967213       	GAMG	4.451730324840e-02	6.735032201050e-05	2	true
6.00163934426       	GAMG	4.548096588310e-02	6.712741298230e-05	2	true
6.00244535519       	GAMG	4.503659651400e-02	7.170341610700e-05	2	true
6.00325136612       	GAMG	4.512019902360e-02	7.506861760240e-05	2	true
6.00405737705       	GAMG	4.576776369970e-02	8.265152788630e-05	2	true
6.00486338798       	GAMG	4.578855252060e-02	8.522078312510e-05	2	true
6.00566939891       	GAMG	4.628702164460e-02	8.501293565170e-05	2	true
6.00647540984       	GAMG	4.579290723760e-02	8.244039291290e-05	2	true
6.00728142077       	GAMG	4.615813539780e-02	1.179440103530e-04	2	true
6.00807250557       	GAMG	4.543934293720e-02	9.859118169450e-05	2	true
6.00886359037       	GAMG	4.501263870850e-02	7.420525399870e-05	2	true
6.00965467517       	GAMG	4.605113002200e-02	7.987763576860e-05	2	true
6.01044575997       	GAMG	4.613602475900e-02	7.697487364240e-05	2	true
6.01123684477       	GAMG	4.613305523470e-02	7.341721621650e-05	2	true
6.01202792957       	GAMG	4.642117984160e-02	8.012639135550e-05	2	true
6.01281901437       	GAMG	4.619457544850e-02	8.154150371230e-05	2	true
6.01359361824       	GAMG	4.488435983080e-02	7.571660350030e-05	2	true
6.0143682221        	GAMG	4.523832861180e-02	7.538728086220e-05	2	true
6.01514282597       	GAMG	4.517726405410e-02	7.856627674550e-05	2	true
6.01591742984       	GAMG	4.578403639160e-02	8.010721555740e-05	2	true
6.01669203371       	GAMG	4.563156939670e-02	7.980842249070e-05	2	true
6.01746663757       	GAMG	4.615774243360e-02	7.934953579680e-05	2	true
6.01824124144       	GAMG	4.584457140480e-02	8.497932890040e-05	2	true
6.01901584531       	GAMG	4.589956653000e-02	7.019274345350e-05	2	true
6.01979044918       	GAMG	4.625504524980e-02	6.678042092610e-05	2	true
6.02056505304       	GAMG	4.621805144710e-02	7.452552931750e-05	2	true
6.02133965691       	GAMG	4.587093707500e-02	1.242208145980e-04	2	true
6.02211426078       	GAMG	4.658811001170e-02	1.171960582020e-04	2	true
6.0228679294        	GAMG	4.570141875440e-02	6.469073091000e-05	2	true
6.02362159803       	GAMG	4.593137846320e-02	7.500109948330e-05	2	true
6.02437526666       	GAMG	4.593607360340e-02	7.670414620700e-05	2	true
6.02512893529       	GAMG	4.608718427600e-02	7.756389813160e-05	2	true
6.02588260392       	GAMG	4.611888373920e-02	1.319477755470e-04	2	true
6.0266134341        	GAMG	4.526716764380e-02	1.688037440580e-04	2	true
6.02732211791       	GAMG	4.441461647350e-02	1.418733855050e-04	2	true
6.0280536625        	GAMG	4.590757543700e-02	1.489273139140e-04	2	true
6.02876160887       	GAMG	4.377797610450e-02	1.632289746930e-04	2	true
6.02944671826       	GAMG	4.243526453810e-02	1.121688434980e-04	2	true
6.03013182765       	GAMG	4.244997981740e-02	9.711976184130e-05	2	true
