# Solver information
# Time        	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
4.61111       	DICPCG	7.941020e-03	3.773240e-04	1	true
4.61667       	DICPCG	7.816570e-03	3.518490e-04	1	true
4.62222       	DICPCG	7.619640e-03	3.292390e-04	1	true
4.62778       	DICPCG	7.229980e-03	2.849040e-04	1	true
4.63333       	DICPCG	7.238940e-03	2.959230e-04	1	true
4.63889       	DICPCG	7.480870e-03	3.590790e-04	1	true
4.64444       	DICPCG	7.742150e-03	1.694650e-04	2	true
4.65          	DICPCG	8.062300e-03	1.867460e-04	2	true
4.65556       	DICPCG	7.909450e-03	3.894000e-04	1	true
4.66111       	DICPCG	7.522880e-03	3.227750e-04	1	true
4.66667       	DICPCG	7.207270e-03	2.773860e-04	1	true
4.67222       	DICPCG	7.190380e-03	2.819900e-04	1	true
4.67778       	DICPCG	7.302880e-03	3.259590e-04	1	true
4.68333       	DICPCG	7.344820e-03	3.666990e-04	1	true
4.68889       	DICPCG	7.597800e-03	1.741480e-04	2	true
4.69444       	DICPCG	7.772530e-03	1.784060e-04	2	true
4.7           	DICPCG	7.350780e-03	3.341120e-04	1	true
4.70588       	DICPCG	7.497470e-03	2.851860e-04	1	true
4.71176       	DICPCG	7.420620e-03	2.794920e-04	1	true
4.71765       	DICPCG	7.579840e-03	3.148740e-04	1	true
4.72353       	DICPCG	7.673460e-03	3.375040e-04	1	true
4.72941       	DICPCG	7.855980e-03	3.663770e-04	1	true
4.73529       	DICPCG	7.875940e-03	3.678520e-04	1	true
4.74118       	DICPCG	7.501920e-03	2.952530e-04	1	true
4.74706       	DICPCG	7.290660e-03	2.553150e-04	1	true
4.75294       	DICPCG	7.406550e-03	2.654280e-04	1	true
4.75882       	DICPCG	7.636590e-03	2.952230e-04	1	true
4.76471       	DICPCG	7.844160e-03	3.363350e-04	1	true
4.77059       	DICPCG	7.990060e-03	3.662820e-04	1	true
4.77647       	DICPCG	7.888660e-03	3.295600e-04	1	true
4.78235       	DICPCG	7.580980e-03	2.862290e-04	1	true
4.78824       	DICPCG	7.445420e-03	2.589180e-04	1	true
4.79412       	DICPCG	7.528330e-03	2.652860e-04	1	true
4.8           	DICPCG	7.612180e-03	2.815250e-04	1	true
4.80625       	DICPCG	8.309070e-03	3.413070e-04	1	true
4.8125        	DICPCG	8.499330e-03	3.706560e-04	1	true
4.81875       	DICPCG	8.348940e-03	3.307480e-04	1	true
4.82455       	DICPCG	7.560250e-03	2.845830e-04	1	true
4.83036       	DICPCG	7.490800e-03	2.706450e-04	1	true
4.83616       	DICPCG	7.551590e-03	2.688440e-04	1	true
4.84196       	DICPCG	7.632010e-03	2.808700e-04	1	true
4.84841       	DICPCG	8.560090e-03	3.441820e-04	1	true
4.85414       	DICPCG	7.825440e-03	3.260110e-04	1	true
4.85988       	DICPCG	7.763990e-03	2.981860e-04	1	true
4.86561       	DICPCG	7.629470e-03	2.913120e-04	1	true
4.87134       	DICPCG	7.563330e-03	2.909750e-04	1	true
4.87707       	DICPCG	7.548080e-03	2.815630e-04	1	true
4.8828        	DICPCG	7.568980e-03	2.793560e-04	1	true
4.88854       	DICPCG	7.680520e-03	3.076080e-04	1	true
4.89427       	DICPCG	7.827780e-03	3.276140e-04	1	true
4.9           	DICPCG	7.763490e-03	3.154760e-04	1	true
4.90526       	DICPCG	7.135320e-03	2.876870e-04	1	true
4.91053       	DICPCG	7.242070e-03	3.015650e-04	1	true
4.91579       	DICPCG	7.237110e-03	2.959240e-04	1	true
4.9214        	DICPCG	7.627150e-03	2.995950e-04	1	true
4.92702       	DICPCG	7.597940e-03	2.925180e-04	1	true
4.93263       	DICPCG	7.485910e-03	2.752930e-04	1	true
4.93781       	DICPCG	7.006880e-03	2.560910e-04	1	true
4.943         	DICPCG	7.135800e-03	2.802720e-04	1	true
4.94818       	DICPCG	7.136620e-03	2.889380e-04	1	true
4.95336       	DICPCG	7.169150e-03	3.020370e-04	1	true
4.95919       	DICPCG	8.003410e-03	3.443610e-04	1	true
4.96502       	DICPCG	7.620810e-03	2.746560e-04	1	true
4.97085       	DICPCG	7.573380e-03	2.568700e-04	1	true
4.97668       	DICPCG	7.792860e-03	2.906440e-04	1	true
4.98251       	DICPCG	7.987670e-03	3.328140e-04	1	true
4.98834       	DICPCG	8.154180e-03	3.768600e-04	1	true
4.99417       	DICPCG	8.202110e-03	3.995610e-04	1	true
5             	DICPCG	7.968910e-03	3.744070e-04	1	true
5.00526       	DICPCG	7.079570e-03	3.504760e-04	1	true
5.01053       	DICPCG	7.105340e-03	1.702280e-04	2	true
5.01579       	DICPCG	7.234170e-03	1.794030e-04	2	true
5.02105       	DICPCG	7.276610e-03	1.766490e-04	2	true
5.02632       	DICPCG	7.284400e-03	1.626230e-04	2	true
5.03158       	DICPCG	7.313430e-03	1.729500e-04	2	true
5.03728       	DICPCG	7.813840e-03	3.899840e-04	1	true
5.04298       	DICPCG	7.526940e-03	3.546620e-04	1	true
5.04817       	DICPCG	6.872280e-03	3.387260e-04	1	true
5.05335       	DICPCG	6.991400e-03	1.633390e-04	2	true
5.05853       	DICPCG	7.112650e-03	1.616240e-04	2	true
5.06372       	DICPCG	7.193890e-03	1.781760e-04	2	true
5.0689        	DICPCG	7.137740e-03	1.886330e-04	2	true
5.07408       	DICPCG	7.087170e-03	1.769030e-04	2	true
5.07927       	DICPCG	6.978740e-03	1.716400e-04	2	true
5.08445       	DICPCG	6.506690e-03	1.385940e-04	2	true
5.08963       	DICPCG	6.502560e-03	3.210110e-04	1	true
5.09482       	DICPCG	6.746730e-03	1.838700e-04	2	true
5.1           	DICPCG	7.001840e-03	2.088940e-04	2	true
5.10455       	DICPCG	6.102670e-03	1.719470e-04	2	true
5.10957       	DICPCG	6.525610e-03	2.048890e-04	2	true
5.11522       	DICPCG	6.979150e-03	1.727690e-04	2	true
5.12087       	DICPCG	6.806370e-03	3.348090e-04	1	true
5.12696       	DICPCG	7.326540e-03	3.328870e-04	1	true
5.13305       	DICPCG	7.726820e-03	1.851360e-04	2	true
5.13863       	DICPCG	7.447360e-03	1.919000e-04	2	true
5.14374       	DICPCG	7.097970e-03	1.920690e-04	2	true
5.14886       	DICPCG	7.070650e-03	1.772920e-04	2	true
5.1535        	DICPCG	6.184850e-03	1.509000e-04	2	true
5.15815       	DICPCG	6.014110e-03	1.482410e-04	2	true
5.16234       	DICPCG	5.331160e-03	2.616390e-04	1	true
5.16652       	DICPCG	5.256860e-03	1.463840e-04	2	true
5.17131       	DICPCG	6.100800e-03	1.754240e-04	2	true
5.17704       	DICPCG	7.699230e-03	2.147330e-04	2	true
5.18278       	DICPCG	8.005060e-03	2.200380e-04	2	true
5.18852       	DICPCG	8.191680e-03	2.237520e-04	2	true
5.19426       	DICPCG	7.575990e-03	2.001430e-04	2	true
5.2           	DICPCG	7.235510e-03	3.037900e-04	1	true
5.205         	DICPCG	6.543710e-03	2.696350e-04	1	true
5.21059       	DICPCG	7.509000e-03	3.543320e-04	1	true
5.21697       	DICPCG	8.874250e-03	2.196090e-04	2	true
5.22291       	DICPCG	8.487920e-03	2.247500e-04	2	true
5.22841       	DICPCG	7.574030e-03	1.672860e-04	2	true
5.23353       	DICPCG	6.706110e-03	3.124740e-04	1	true
5.23906       	DICPCG	7.080290e-03	3.073400e-04	1	true
5.2446        	DICPCG	7.250870e-03	3.441630e-04	1	true
5.25076       	DICPCG	8.105170e-03	1.935710e-04	2	true
5.25779       	DICPCG	9.308900e-03	2.398390e-04	2	true
5.26382       	DICPCG	7.811130e-03	1.871090e-04	2	true
5.26899       	DICPCG	6.336570e-03	1.456870e-04	2	true
5.27519       	DICPCG	7.213800e-03	3.008510e-04	1	true
5.28139       	DICPCG	7.223060e-03	3.336400e-04	1	true
5.2876        	DICPCG	7.243490e-03	1.665600e-04	2	true
5.2938        	DICPCG	7.344400e-03	1.802110e-04	2	true
5.3           	DICPCG	7.269450e-03	1.675130e-04	2	true
5.30556       	DICPCG	6.195170e-03	2.869930e-04	1	true
5.31185       	DICPCG	6.696220e-03	2.675610e-04	1	true
5.31815       	DICPCG	6.830100e-03	3.053970e-04	1	true
5.32497       	DICPCG	7.497330e-03	1.699770e-04	2	true
5.33179       	DICPCG	7.587740e-03	1.801440e-04	2	true
5.33799       	DICPCG	6.839760e-03	3.407360e-04	1	true
5.34363       	DICPCG	5.980430e-03	2.591630e-04	1	true
5.34989       	DICPCG	6.531680e-03	2.714620e-04	1	true
5.35705       	DICPCG	7.550440e-03	3.599000e-04	1	true
5.36564       	DICPCG	9.198780e-03	2.018730e-04	2	true
5.37137       	DICPCG	6.344250e-03	1.362100e-04	2	true
5.37709       	DICPCG	6.210020e-03	2.730100e-04	1	true
5.38282       	DICPCG	5.979460e-03	2.520250e-04	1	true
5.38855       	DICPCG	5.878090e-03	2.630510e-04	1	true
5.39427       	DICPCG	5.928940e-03	1.099840e-04	2	true
5.4           	DICPCG	6.004200e-03	1.156140e-04	2	true
5.40625       	DICPCG	6.632710e-03	1.293300e-04	2	true
5.4125        	DICPCG	6.373390e-03	2.688960e-04	1	true
5.41875       	DICPCG	6.278440e-03	2.502170e-04	1	true
5.42552       	DICPCG	6.798760e-03	3.133060e-04	1	true
5.43297       	DICPCG	7.397980e-03	1.942600e-04	2	true
5.43967       	DICPCG	6.644980e-03	1.960210e-04	2	true
5.44637       	DICPCG	6.321560e-03	2.833350e-04	1	true
5.45233       	DICPCG	5.364330e-03	1.669650e-04	1	true
5.45829       	DICPCG	5.141690e-03	1.311710e-04	1	true
5.46425       	DICPCG	4.983250e-03	1.117000e-04	1	true
5.47021       	DICPCG	4.866310e-03	9.456500e-05	1	true
5.47617       	DICPCG	4.796190e-03	8.482420e-05	1	true
5.48212       	DICPCG	4.787410e-03	7.819930e-05	1	true
5.48808       	DICPCG	4.743420e-03	7.291350e-05	1	true
5.49404       	DICPCG	4.760090e-03	6.708790e-05	1	true
5.5           	DICPCG	4.809430e-03	6.447590e-05	1	true
5.50625       	DICPCG	5.141300e-03	6.774550e-05	1	true
5.5125        	DICPCG	5.585440e-03	1.241090e-04	1	true
5.51875       	DICPCG	5.813650e-03	9.087250e-05	1	true
5.525         	DICPCG	5.865800e-03	9.496850e-05	1	true
5.53125       	DICPCG	5.691860e-03	6.490080e-05	1	true
5.5375        	DICPCG	5.252260e-03	6.860880e-05	1	true
5.54375       	DICPCG	5.208010e-03	6.261740e-05	1	true
5.55          	DICPCG	5.085200e-03	8.653930e-05	1	true
5.55625       	DICPCG	5.536510e-03	8.320950e-05	1	true
5.5625        	DICPCG	6.002120e-03	8.337730e-05	1	true
5.56875       	DICPCG	6.110440e-03	7.855830e-05	1	true
5.575         	DICPCG	5.458310e-03	8.091780e-05	1	true
5.58125       	DICPCG	4.955010e-03	8.008090e-05	1	true
5.5875        	DICPCG	4.858390e-03	6.251700e-05	1	true
5.59375       	DICPCG	4.793870e-03	5.771770e-05	1	true
5.6           	DICPCG	4.677040e-03	5.769320e-05	1	true
5.60714       	DICPCG	4.443590e-03	8.280510e-05	1	true
5.61429       	DICPCG	5.029070e-03	8.699150e-05	1	true
5.62143       	DICPCG	5.569770e-03	7.697270e-05	1	true
5.62857       	DICPCG	5.715970e-03	7.206770e-05	1	true
5.63571       	DICPCG	5.651980e-03	8.110320e-05	1	true
5.64286       	DICPCG	5.544030e-03	7.323130e-05	1	true
5.65          	DICPCG	5.247900e-03	6.636160e-05	1	true
5.65714       	DICPCG	5.057320e-03	6.929070e-05	1	true
5.66429       	DICPCG	4.773990e-03	7.296830e-05	1	true
5.67143       	DICPCG	4.652550e-03	7.778970e-05	1	true
5.67857       	DICPCG	4.635820e-03	7.299710e-05	1	true
5.68571       	DICPCG	4.570330e-03	7.591750e-05	1	true
5.69286       	DICPCG	4.547870e-03	7.521820e-05	1	true
5.7           	DICPCG	4.578700e-03	7.250190e-05	1	true
5.70667       	DICPCG	4.231590e-03	6.389460e-05	1	true
5.71333       	DICPCG	4.122130e-03	6.063010e-05	1	true
5.72          	DICPCG	4.033310e-03	6.826840e-05	1	true
5.72667       	DICPCG	4.096700e-03	5.830030e-05	1	true
5.73333       	DICPCG	4.157110e-03	6.310030e-05	1	true
5.73939       	DICPCG	3.827820e-03	5.570540e-05	1	true
5.74545       	DICPCG	3.818710e-03	5.416730e-05	1	true
5.75152       	DICPCG	3.856020e-03	5.650630e-05	1	true
5.75758       	DICPCG	3.885970e-03	5.890230e-05	1	true
5.76465       	DICPCG	4.550600e-03	6.872980e-05	1	true
5.77172       	DICPCG	4.631910e-03	7.190800e-05	1	true
5.77879       	DICPCG	4.703750e-03	7.986950e-05	1	true
5.78409       	DICPCG	3.629730e-03	6.928760e-05	1	true
5.78939       	DICPCG	3.710150e-03	6.740160e-05	1	true
5.7947        	DICPCG	3.759810e-03	6.808360e-05	1	true
5.8           	DICPCG	3.867830e-03	6.813840e-05	1	true
5.80588       	DICPCG	4.392320e-03	7.863750e-05	1	true
5.81261       	DICPCG	5.103250e-03	9.621750e-05	1	true
5.81933       	DICPCG	5.254050e-03	1.032360e-04	1	true
5.82605       	DICPCG	5.248450e-03	9.758650e-05	1	true
5.83277       	DICPCG	5.192290e-03	8.515150e-05	1	true
5.8395        	DICPCG	5.212570e-03	9.596850e-05	1	true
5.84622       	DICPCG	5.208050e-03	7.881890e-05	1	true
5.85219       	DICPCG	4.848650e-03	6.549010e-05	1	true
5.85817       	DICPCG	4.917090e-03	7.052950e-05	1	true
5.86415       	DICPCG	5.010100e-03	6.980080e-05	1	true
5.87012       	DICPCG	5.021880e-03	7.115330e-05	1	true
5.87759       	DICPCG	6.259800e-03	9.374110e-05	1	true
5.88506       	DICPCG	6.095700e-03	8.432660e-05	1	true
5.89253       	DICPCG	6.180580e-03	9.786770e-05	1	true
5.9           	DICPCG	6.167610e-03	8.396620e-05	1	true
5.90667       	DICPCG	5.908820e-03	8.236860e-05	1	true
5.91333       	DICPCG	6.053410e-03	6.921560e-05	1	true
5.92          	DICPCG	6.381290e-03	8.286000e-05	1	true
5.92667       	DICPCG	6.220340e-03	6.510930e-05	1	true
5.93333       	DICPCG	6.093750e-03	1.029400e-04	1	true
5.94          	DICPCG	5.856030e-03	9.666460e-05	1	true
5.94667       	DICPCG	5.988600e-03	9.340560e-05	1	true
5.95333       	DICPCG	6.064400e-03	8.104180e-05	1	true
5.96          	DICPCG	6.217700e-03	8.247510e-05	1	true
5.96667       	DICPCG	6.286160e-03	7.156870e-05	1	true
5.97333       	DICPCG	6.396770e-03	7.723570e-05	1	true
5.98          	DICPCG	6.061990e-03	9.958800e-05	1	true
5.98667       	DICPCG	5.858320e-03	1.184230e-04	1	true
5.99333       	DICPCG	5.833590e-03	1.244730e-04	1	true
6             	DICPCG	5.978730e-03	1.189280e-04	1	true
6.00714       	DICPCG	6.484490e-03	1.067040e-04	1	true
6.01488       	DICPCG	7.007410e-03	8.760900e-05	1	true
6.02262       	DICPCG	7.143940e-03	9.860360e-05	1	true
6.03036       	DICPCG	6.695170e-03	1.236220e-04	1	true
6.0381        	DICPCG	6.497080e-03	9.859620e-05	1	true
6.04583       	DICPCG	6.629190e-03	9.782630e-05	1	true
6.05357       	DICPCG	6.848630e-03	9.147180e-05	1	true
6.06131       	DICPCG	7.004800e-03	8.941380e-05	1	true
6.06905       	DICPCG	7.090050e-03	8.758670e-05	1	true
6.07679       	DICPCG	6.712150e-03	9.989190e-05	1	true
6.08452       	DICPCG	6.251360e-03	1.059980e-04	1	true
6.09226       	DICPCG	6.191130e-03	1.018890e-04	1	true
6.1           	DICPCG	6.376030e-03	1.001000e-04	1	true
6.10769       	DICPCG	6.424240e-03	8.562150e-05	1	true
6.11538       	DICPCG	6.526260e-03	8.263880e-05	1	true
6.12308       	DICPCG	6.208730e-03	9.194100e-05	1	true
6.13077       	DICPCG	5.964230e-03	9.128330e-05	1	true
6.13846       	DICPCG	5.702290e-03	9.229800e-05	1	true
6.1453        	DICPCG	5.057030e-03	8.158480e-05	1	true
6.15311       	DICPCG	5.711680e-03	8.751820e-05	1	true
6.16093       	DICPCG	5.730170e-03	7.679810e-05	1	true
6.16874       	DICPCG	5.793010e-03	7.263060e-05	1	true
6.17656       	DICPCG	5.685390e-03	8.761260e-05	1	true
6.18437       	DICPCG	5.691690e-03	8.795270e-05	1	true
6.19219       	DICPCG	5.649210e-03	9.047240e-05	1	true
6.2           	DICPCG	5.649580e-03	8.915530e-05	1	true
6.20667       	DICPCG	4.837330e-03	8.671940e-05	1	true
6.21333       	DICPCG	4.783570e-03	9.717390e-05	1	true
6.22056       	DICPCG	5.142740e-03	1.002240e-04	1	true
6.2285        	DICPCG	5.638450e-03	1.078130e-04	1	true
6.23644       	DICPCG	5.739140e-03	9.971930e-05	1	true
6.24351       	DICPCG	5.261530e-03	9.015050e-05	1	true
6.25057       	DICPCG	5.194270e-03	9.978370e-05	1	true
6.25763       	DICPCG	5.147110e-03	9.560090e-05	1	true
6.26469       	DICPCG	5.202020e-03	9.325420e-05	1	true
6.27175       	DICPCG	5.254130e-03	9.350230e-05	1	true
6.27881       	DICPCG	5.308340e-03	1.144300e-04	1	true
6.28588       	DICPCG	5.414130e-03	1.015840e-04	1	true
6.29294       	DICPCG	5.523940e-03	9.407140e-05	1	true
6.3           	DICPCG	5.575900e-03	1.097440e-04	1	true
6.30714       	DICPCG	5.683950e-03	1.001440e-04	1	true
6.31429       	DICPCG	5.829550e-03	1.003470e-04	1	true
6.32143       	DICPCG	6.040560e-03	1.108950e-04	1	true
6.32857       	DICPCG	6.018940e-03	1.103110e-04	1	true
6.33571       	DICPCG	5.890200e-03	1.236100e-04	1	true
6.34286       	DICPCG	5.758720e-03	1.381440e-04	1	true
6.35102       	DICPCG	6.950740e-03	1.538410e-04	1	true
6.35918       	DICPCG	7.085690e-03	1.639560e-04	1	true
6.36939       	DICPCG	8.738570e-03	1.884960e-04	1	true
6.37959       	DICPCG	9.104670e-03	1.809040e-04	1	true
6.3898        	DICPCG	9.108070e-03	1.670420e-04	1	true
6.4           	DICPCG	9.337930e-03	2.289050e-04	1	true
6.40714       	DICPCG	6.711590e-03	1.713860e-04	1	true
6.41488       	DICPCG	7.173660e-03	1.580570e-04	1	true
6.42339       	DICPCG	7.885540e-03	1.636900e-04	1	true
6.4319        	DICPCG	8.373260e-03	2.024230e-04	1	true
6.44163       	DICPCG	9.637840e-03	2.084080e-04	1	true
6.44893       	DICPCG	7.415980e-03	1.521760e-04	1	true
6.45622       	DICPCG	7.349420e-03	1.859560e-04	1	true
6.46352       	DICPCG	7.407600e-03	1.931730e-04	1	true
6.47264       	DICPCG	9.122140e-03	2.050200e-04	1	true
6.48176       	DICPCG	9.085850e-03	1.802760e-04	1	true
6.49088       	DICPCG	9.279960e-03	2.183900e-04	1	true
6.5           	DICPCG	9.176740e-03	1.974130e-04	1	true
6.50714       	DICPCG	7.055340e-03	1.702180e-04	1	true
6.51488       	DICPCG	7.607950e-03	1.727460e-04	1	true
6.52339       	DICPCG	8.323010e-03	1.774760e-04	1	true
6.53297       	DICPCG	9.318270e-03	1.792930e-04	1	true
6.54414       	DICPCG	1.052680e-02	1.800830e-04	1	true
6.55212       	DICPCG	7.667360e-03	1.569230e-04	1	true
6.5601        	DICPCG	7.429730e-03	1.469100e-04	1	true
6.56808       	DICPCG	7.400250e-03	1.305250e-04	1	true
6.57606       	DICPCG	7.644520e-03	1.550910e-04	1	true
6.58404       	DICPCG	7.596490e-03	1.395530e-04	1	true
6.59202       	DICPCG	7.528730e-03	1.284700e-04	1	true
6.6           	DICPCG	7.488530e-03	1.567800e-04	1	true
6.60833       	DICPCG	7.730000e-03	1.618870e-04	1	true
6.61667       	DICPCG	7.695490e-03	1.436910e-04	1	true
6.62593       	DICPCG	8.564750e-03	1.457470e-04	1	true
6.63651       	DICPCG	9.951120e-03	2.050820e-04	1	true
6.64709       	DICPCG	9.788010e-03	1.969870e-04	1	true
6.65591       	DICPCG	8.102700e-03	1.442920e-04	1	true
6.66473       	DICPCG	8.102780e-03	1.430010e-04	1	true
6.67354       	DICPCG	8.385800e-03	1.664990e-04	1	true
6.68236       	DICPCG	8.596890e-03	1.591880e-04	1	true
6.69118       	DICPCG	8.604590e-03	1.491140e-04	1	true
6.7           	DICPCG	8.431290e-03	1.546670e-04	1	true
6.71          	DICPCG	9.463870e-03	1.731390e-04	1	true
6.719         	DICPCG	8.840300e-03	1.724450e-04	1	true
6.728         	DICPCG	9.076830e-03	1.746280e-04	1	true
6.73829       	DICPCG	1.055500e-02	2.026120e-04	1	true
6.74857       	DICPCG	1.019620e-02	2.277420e-04	1	true
6.75886       	DICPCG	1.016550e-02	2.541820e-04	1	true
6.76914       	DICPCG	1.025340e-02	2.409860e-04	1	true
6.77943       	DICPCG	1.041720e-02	2.078120e-04	1	true
6.78971       	DICPCG	1.058370e-02	1.871240e-04	1	true
6.8           	DICPCG	1.035900e-02	1.769830e-04	1	true
6.81          	DICPCG	1.015040e-02	1.558490e-04	1	true
6.82125       	DICPCG	1.172760e-02	1.793310e-04	1	true
6.8325        	DICPCG	1.205490e-02	1.704960e-04	1	true
6.84214       	DICPCG	1.036480e-02	1.307560e-04	1	true
6.85179       	DICPCG	1.019180e-02	1.441370e-04	1	true
6.86384       	DICPCG	1.276660e-02	1.522410e-04	1	true
6.87589       	DICPCG	1.308540e-02	1.461140e-04	1	true
6.88795       	DICPCG	1.322980e-02	1.506510e-04	1	true
6.9           	DICPCG	1.289920e-02	1.627780e-04	1	true
6.9125        	DICPCG	1.349970e-02	1.593140e-04	1	true
6.92344       	DICPCG	1.220480e-02	1.350260e-04	1	true
6.93301       	DICPCG	1.084820e-02	1.236970e-04	1	true
6.94258       	DICPCG	1.052110e-02	1.429380e-04	1	true
6.95406       	DICPCG	1.252880e-02	1.582740e-04	1	true
6.96555       	DICPCG	1.276500e-02	1.602610e-04	1	true
6.97703       	DICPCG	1.283350e-02	1.707300e-04	1	true
6.98852       	DICPCG	1.220770e-02	1.812250e-04	1	true
7             	DICPCG	1.207150e-02	1.732520e-04	1	true
7.0125        	DICPCG	1.321020e-02	1.898180e-04	1	true
7.02344       	DICPCG	1.165640e-02	1.640450e-04	1	true
7.03301       	DICPCG	9.914870e-03	1.610040e-04	1	true
7.04258       	DICPCG	9.616520e-03	1.694970e-04	1	true
7.05406       	DICPCG	1.133680e-02	1.806570e-04	1	true
7.06555       	DICPCG	1.137660e-02	1.764570e-04	1	true
7.07703       	DICPCG	1.111140e-02	1.773570e-04	1	true
7.08469       	DICPCG	7.135300e-03	1.450800e-04	1	true
7.09234       	DICPCG	7.042480e-03	1.189940e-04	1	true
7.1           	DICPCG	7.073190e-03	1.106110e-04	1	true
7.10909       	DICPCG	8.411150e-03	1.269710e-04	1	true
7.11919       	DICPCG	9.401580e-03	1.361420e-04	1	true
7.12929       	DICPCG	9.203780e-03	1.485270e-04	1	true
7.13813       	DICPCG	8.053120e-03	1.495850e-04	1	true
7.14844       	DICPCG	9.488280e-03	1.583800e-04	1	true
7.16133       	DICPCG	1.206300e-02	1.954020e-04	1	true
7.171         	DICPCG	9.384160e-03	1.546360e-04	1	true
7.18067       	DICPCG	9.207820e-03	1.864830e-04	1	true
7.19033       	DICPCG	9.404230e-03	1.745360e-04	1	true
7.2           	DICPCG	9.648360e-03	1.697550e-04	1	true
7.21111       	DICPCG	1.134250e-02	2.075150e-04	1	true
7.22099       	DICPCG	1.007620e-02	2.006370e-04	1	true
7.22977       	DICPCG	8.799960e-03	1.970980e-04	1	true
7.2398        	DICPCG	1.025790e-02	2.402770e-04	1	true
7.25184       	DICPCG	1.229590e-02	2.639210e-04	1	true
7.26147       	DICPCG	9.990830e-03	2.202360e-04	1	true
7.2711        	DICPCG	9.641650e-03	2.595790e-04	1	true
7.28074       	DICPCG	9.639190e-03	2.311640e-04	1	true
7.29037       	DICPCG	9.690430e-03	2.225450e-04	1	true
7.3           	DICPCG	9.860570e-03	2.308850e-04	1	true
7.31          	DICPCG	9.879570e-03	2.380400e-04	1	true
7.319         	DICPCG	8.654950e-03	2.233640e-04	1	true
7.32913       	DICPCG	9.784750e-03	2.459400e-04	1	true
7.34094       	DICPCG	1.136790e-02	2.651490e-04	1	true
7.35275       	DICPCG	1.114700e-02	2.526630e-04	1	true
7.3622        	DICPCG	8.991260e-03	2.602110e-04	1	true
7.37165       	DICPCG	8.906290e-03	2.228250e-04	1	true
7.3811        	DICPCG	8.992640e-03	2.131370e-04	1	true
7.39055       	DICPCG	9.136300e-03	2.178870e-04	1	true
7.4           	DICPCG	8.732800e-03	2.379650e-04	1	true
7.40909       	DICPCG	8.380800e-03	2.303770e-04	1	true
7.41919       	DICPCG	9.224740e-03	2.290800e-04	1	true
7.43074       	DICPCG	1.053700e-02	2.478870e-04	1	true
7.44063       	DICPCG	8.935490e-03	2.328100e-04	1	true
7.45053       	DICPCG	8.799840e-03	2.479580e-04	1	true
7.46289       	DICPCG	1.072800e-02	2.381970e-04	1	true
7.47526       	DICPCG	1.107200e-02	2.947700e-04	1	true
7.48763       	DICPCG	1.088030e-02	2.572060e-04	1	true
7.5           	DICPCG	1.075940e-02	2.540600e-04	1	true
7.51111       	DICPCG	1.000520e-02	2.512200e-04	1	true
7.52222       	DICPCG	9.916180e-03	2.375930e-04	1	true
7.53194       	DICPCG	8.826880e-03	2.294180e-04	1	true
7.54167       	DICPCG	8.795340e-03	2.412790e-04	1	true
7.55139       	DICPCG	8.603220e-03	2.356450e-04	1	true
7.56111       	DICPCG	8.336090e-03	2.387680e-04	1	true
7.57083       	DICPCG	8.041650e-03	1.875480e-04	1	true
7.58056       	DICPCG	7.907140e-03	1.619720e-04	1	true
7.59028       	DICPCG	7.803350e-03	1.731860e-04	1	true
7.6           	DICPCG	7.822520e-03	1.691570e-04	1	true
7.60909       	DICPCG	7.384430e-03	1.583380e-04	1	true
7.61818       	DICPCG	7.355880e-03	1.573190e-04	1	true
7.62727       	DICPCG	7.264110e-03	1.592240e-04	1	true
7.63636       	DICPCG	7.172580e-03	1.640390e-04	1	true
7.64545       	DICPCG	7.176970e-03	1.525400e-04	1	true
7.65455       	DICPCG	7.141250e-03	1.509770e-04	1	true
7.66364       	DICPCG	7.132930e-03	1.505570e-04	1	true
7.67273       	DICPCG	7.046610e-03	1.505700e-04	1	true
7.68182       	DICPCG	7.050020e-03	1.527690e-04	1	true
7.69091       	DICPCG	6.917890e-03	1.461680e-04	1	true
7.7           	DICPCG	6.883590e-03	1.438990e-04	1	true
7.70833       	DICPCG	6.275230e-03	1.265530e-04	1	true
7.71667       	DICPCG	6.273470e-03	1.286660e-04	1	true
7.725         	DICPCG	6.023110e-03	1.252460e-04	1	true
7.73333       	DICPCG	5.979650e-03	1.228180e-04	1	true
7.74167       	DICPCG	6.032930e-03	1.094380e-04	1	true
7.75          	DICPCG	6.073620e-03	1.140260e-04	1	true
7.75833       	DICPCG	5.786900e-03	1.071490e-04	1	true
7.76667       	DICPCG	5.700270e-03	1.122050e-04	1	true
7.775         	DICPCG	5.789980e-03	1.024330e-04	1	true
7.78333       	DICPCG	6.012860e-03	1.091930e-04	1	true
7.79167       	DICPCG	5.788060e-03	1.038440e-04	1	true
7.8           	DICPCG	5.538590e-03	1.046780e-04	1	true
7.80833       	DICPCG	5.649790e-03	9.537980e-05	1	true
7.81667       	DICPCG	5.824950e-03	9.650950e-05	1	true
7.825         	DICPCG	5.751570e-03	1.015130e-04	1	true
7.83333       	DICPCG	5.572830e-03	1.117720e-04	1	true
7.84167       	DICPCG	5.631500e-03	1.024860e-04	1	true
7.85          	DICPCG	5.629390e-03	1.085250e-04	1	true
7.85833       	DICPCG	5.737580e-03	1.166430e-04	1	true
7.86667       	DICPCG	5.590420e-03	1.158830e-04	1	true
