66461
(
( 0.8296  ( (0  0  0)  (0  0   2.29455) )) 
( 0.8297  ( (0  0  0)  (0  0   2.293355) )) 
( 0.8298  ( (0  0  0)  (0  0   2.29216) )) 
( 0.8299  ( (0  0  0)  (0  0   2.290965) )) 
( 0.83  ( (0  0  0)  (0  0   2.28977) )) 
( 0.8301  ( (0  0  0)  (0  0   2.288575) )) 
( 0.8302  ( (0  0  0)  (0  0   2.28738) )) 
( 0.8303  ( (0  0  0)  (0  0   2.286185) )) 
( 0.8304  ( (0  0  0)  (0  0   2.28499) )) 
( 0.8305  ( (0  0  0)  (0  0   2.283795) )) 
( 0.8306  ( (0  0  0)  (0  0   2.2826) )) 
( 0.8307  ( (0  0  0)  (0  0   2.281405) )) 
( 0.8308  ( (0  0  0)  (0  0   2.28021) )) 
( 0.8309  ( (0  0  0)  (0  0   2.279015) )) 
( 0.831  ( (0  0  0)  (0  0   2.27782) )) 
( 0.8311  ( (0  0  0)  (0  0   2.276625) )) 
( 0.8312  ( (0  0  0)  (0  0   2.27543) )) 
( 0.8313  ( (0  0  0)  (0  0   2.274235) )) 
( 0.8314  ( (0  0  0)  (0  0   2.27304) )) 
( 0.8315  ( (0  0  0)  (0  0   2.271845) )) 
( 0.83155  ( (0  0  0)  (0  0   2.27065) )) 
( 0.8317  ( (0  0  0)  (0  0   2.269455) )) 
( 0.83175  ( (0  0  0)  (0  0   2.26826) )) 
( 0.83185  ( (0  0  0)  (0  0   2.267065) )) 
( 0.83195  ( (0  0  0)  (0  0   2.26587) )) 
( 0.83205  ( (0  0  0)  (0  0   2.264675) )) 
( 0.83215  ( (0  0  0)  (0  0   2.26348) )) 
( 0.83225  ( (0  0  0)  (0  0   2.262285) )) 
( 0.83235  ( (0  0  0)  (0  0   2.26109) )) 
( 0.83245  ( (0  0  0)  (0  0   2.259895) )) 
( 0.83255  ( (0  0  0)  (0  0   2.2587) )) 
( 0.83265  ( (0  0  0)  (0  0   2.257505) )) 
( 0.83275  ( (0  0  0)  (0  0   2.25631) )) 
( 0.83285  ( (0  0  0)  (0  0   2.255115) )) 
( 0.83295  ( (0  0  0)  (0  0   2.25392) )) 
( 0.83305  ( (0  0  0)  (0  0   2.252725) )) 
( 0.83315  ( (0  0  0)  (0  0   2.25153) )) 
( 0.83325  ( (0  0  0)  (0  0   2.250335) )) 
( 0.8333  ( (0  0  0)  (0  0   2.24914) )) 
( 0.8334  ( (0  0  0)  (0  0   2.247945) )) 
( 0.8335  ( (0  0  0)  (0  0   2.24675) )) 
( 0.8336  ( (0  0  0)  (0  0   2.245555) )) 
( 0.8337  ( (0  0  0)  (0  0   2.24436) )) 
( 0.8338  ( (0  0  0)  (0  0   2.243165) )) 
( 0.8339  ( (0  0  0)  (0  0   2.24197) )) 
( 0.834  ( (0  0  0)  (0  0   2.240775) )) 
( 0.8341  ( (0  0  0)  (0  0   2.23958) )) 
( 0.8342  ( (0  0  0)  (0  0   2.238385) )) 
( 0.8343  ( (0  0  0)  (0  0   2.23719) )) 
( 0.8344  ( (0  0  0)  (0  0   2.235995) )) 
( 0.83445  ( (0  0  0)  (0  0   2.2348) )) 
( 0.83455  ( (0  0  0)  (0  0   2.233605) )) 
( 0.83465  ( (0  0  0)  (0  0   2.23241) )) 
( 0.83475  ( (0  0  0)  (0  0   2.231215) )) 
( 0.83485  ( (0  0  0)  (0  0   2.23002) )) 
( 0.83495  ( (0  0  0)  (0  0   2.228825) )) 
( 0.83505  ( (0  0  0)  (0  0   2.22763) )) 
( 0.83515  ( (0  0  0)  (0  0   2.226435) )) 
( 0.83525  ( (0  0  0)  (0  0   2.22524) )) 
( 0.83535  ( (0  0  0)  (0  0   2.224045) )) 
( 0.83545  ( (0  0  0)  (0  0   2.22285) )) 
( 0.83555  ( (0  0  0)  (0  0   2.221655) )) 
( 0.83565  ( (0  0  0)  (0  0   2.22046) )) 
( 0.83575  ( (0  0  0)  (0  0   2.219265) )) 
( 0.8358  ( (0  0  0)  (0  0   2.21807) )) 
( 0.8359  ( (0  0  0)  (0  0   2.216875) )) 
( 0.836  ( (0  0  0)  (0  0   2.21568) )) 
( 0.8361  ( (0  0  0)  (0  0   2.214485) )) 
( 0.8362  ( (0  0  0)  (0  0   2.21329) )) 
( 0.8363  ( (0  0  0)  (0  0   2.212095) )) 
( 0.8364  ( (0  0  0)  (0  0   2.2109) )) 
( 0.8365  ( (0  0  0)  (0  0   2.209705) )) 
( 0.8366  ( (0  0  0)  (0  0   2.20851) )) 
( 0.8367  ( (0  0  0)  (0  0   2.207316) )) 
( 0.83675  ( (0  0  0)  (0  0   2.206121) )) 
( 0.83685  ( (0  0  0)  (0  0   2.204926) )) 
( 0.83695  ( (0  0  0)  (0  0   2.203731) )) 
( 0.83705  ( (0  0  0)  (0  0   2.202536) )) 
( 0.83715  ( (0  0  0)  (0  0   2.201341) )) 
( 0.83725  ( (0  0  0)  (0  0   2.200146) )) 
( 0.83735  ( (0  0  0)  (0  0   2.198951) )) 
( 0.83745  ( (0  0  0)  (0  0   2.197756) )) 
( 0.83755  ( (0  0  0)  (0  0   2.196561) )) 
( 0.83765  ( (0  0  0)  (0  0   2.195366) )) 
( 0.83775  ( (0  0  0)  (0  0   2.194171) )) 
( 0.83785  ( (0  0  0)  (0  0   2.192976) )) 
( 0.8379  ( (0  0  0)  (0  0   2.191781) )) 
( 0.838  ( (0  0  0)  (0  0   2.190586) )) 
( 0.8381  ( (0  0  0)  (0  0   2.189391) )) 
( 0.8382  ( (0  0  0)  (0  0   2.188196) )) 
( 0.8383  ( (0  0  0)  (0  0   2.187001) )) 
( 0.8384  ( (0  0  0)  (0  0   2.185806) )) 
( 0.8385  ( (0  0  0)  (0  0   2.184611) )) 
( 0.8386  ( (0  0  0)  (0  0   2.183416) )) 
( 0.83865  ( (0  0  0)  (0  0   2.182221) )) 
( 0.83875  ( (0  0  0)  (0  0   2.181026) )) 
( 0.83885  ( (0  0  0)  (0  0   2.179831) )) 
( 0.83895  ( (0  0  0)  (0  0   2.178637) )) 
( 0.83905  ( (0  0  0)  (0  0   2.177442) )) 
( 0.83915  ( (0  0  0)  (0  0   2.176247) )) 
( 0.83925  ( (0  0  0)  (0  0   2.175052) )) 
( 0.83935  ( (0  0  0)  (0  0   2.173857) )) 
( 0.8394  ( (0  0  0)  (0  0   2.172662) )) 
( 0.8395  ( (0  0  0)  (0  0   2.171467) )) 
( 0.8396  ( (0  0  0)  (0  0   2.170272) )) 
( 0.8397  ( (0  0  0)  (0  0   2.169077) )) 
( 0.8398  ( (0  0  0)  (0  0   2.167882) )) 
( 0.8399  ( (0  0  0)  (0  0   2.166687) )) 
( 0.84  ( (0  0  0)  (0  0   2.165492) )) 
( 0.84005  ( (0  0  0)  (0  0   2.164297) )) 
( 0.84015  ( (0  0  0)  (0  0   2.163102) )) 
( 0.84025  ( (0  0  0)  (0  0   2.161907) )) 
( 0.84035  ( (0  0  0)  (0  0   2.160712) )) 
( 0.84045  ( (0  0  0)  (0  0   2.159517) )) 
( 0.84055  ( (0  0  0)  (0  0   2.158323) )) 
( 0.84065  ( (0  0  0)  (0  0   2.157128) )) 
( 0.8407  ( (0  0  0)  (0  0   2.155933) )) 
( 0.8408  ( (0  0  0)  (0  0   2.154738) )) 
( 0.8409  ( (0  0  0)  (0  0   2.153543) )) 
( 0.841  ( (0  0  0)  (0  0   2.152348) )) 
( 0.8411  ( (0  0  0)  (0  0   2.151153) )) 
( 0.8412  ( (0  0  0)  (0  0   2.149958) )) 
( 0.84125  ( (0  0  0)  (0  0   2.148763) )) 
( 0.84135  ( (0  0  0)  (0  0   2.147568) )) 
( 0.84145  ( (0  0  0)  (0  0   2.146373) )) 
( 0.84155  ( (0  0  0)  (0  0   2.145178) )) 
( 0.84165  ( (0  0  0)  (0  0   2.143983) )) 
( 0.84175  ( (0  0  0)  (0  0   2.142789) )) 
( 0.84185  ( (0  0  0)  (0  0   2.141594) )) 
( 0.8419  ( (0  0  0)  (0  0   2.140399) )) 
( 0.842  ( (0  0  0)  (0  0   2.139204) )) 
( 0.8421  ( (0  0  0)  (0  0   2.138009) )) 
( 0.8422  ( (0  0  0)  (0  0   2.136814) )) 
( 0.8423  ( (0  0  0)  (0  0   2.135619) )) 
( 0.8424  ( (0  0  0)  (0  0   2.134424) )) 
( 0.84245  ( (0  0  0)  (0  0   2.133229) )) 
( 0.84255  ( (0  0  0)  (0  0   2.132034) )) 
( 0.84265  ( (0  0  0)  (0  0   2.130839) )) 
( 0.84275  ( (0  0  0)  (0  0   2.129644) )) 
( 0.84285  ( (0  0  0)  (0  0   2.128449) )) 
( 0.84295  ( (0  0  0)  (0  0   2.127255) )) 
( 0.84305  ( (0  0  0)  (0  0   2.12606) )) 
( 0.8431  ( (0  0  0)  (0  0   2.124865) )) 
( 0.8432  ( (0  0  0)  (0  0   2.12367) )) 
( 0.8433  ( (0  0  0)  (0  0   2.122475) )) 
( 0.8434  ( (0  0  0)  (0  0   2.12128) )) 
( 0.8435  ( (0  0  0)  (0  0   2.120085) )) 
( 0.8436  ( (0  0  0)  (0  0   2.11889) )) 
( 0.84365  ( (0  0  0)  (0  0   2.117695) )) 
( 0.84375  ( (0  0  0)  (0  0   2.1165) )) 
( 0.84385  ( (0  0  0)  (0  0   2.115306) )) 
( 0.84395  ( (0  0  0)  (0  0   2.114111) )) 
( 0.84405  ( (0  0  0)  (0  0   2.112916) )) 
( 0.84415  ( (0  0  0)  (0  0   2.111721) )) 
( 0.8442  ( (0  0  0)  (0  0   2.110526) )) 
( 0.8443  ( (0  0  0)  (0  0   2.109331) )) 
( 0.8444  ( (0  0  0)  (0  0   2.108136) )) 
( 0.8445  ( (0  0  0)  (0  0   2.106941) )) 
( 0.8446  ( (0  0  0)  (0  0   2.105746) )) 
( 0.8447  ( (0  0  0)  (0  0   2.104551) )) 
( 0.84475  ( (0  0  0)  (0  0   2.103357) )) 
( 0.84485  ( (0  0  0)  (0  0   2.102162) )) 
( 0.84495  ( (0  0  0)  (0  0   2.100967) )) 
( 0.84505  ( (0  0  0)  (0  0   2.099772) )) 
( 0.84515  ( (0  0  0)  (0  0   2.098577) )) 
( 0.84525  ( (0  0  0)  (0  0   2.097382) )) 
( 0.8453  ( (0  0  0)  (0  0   2.096187) )) 
( 0.8454  ( (0  0  0)  (0  0   2.094992) )) 
( 0.8455  ( (0  0  0)  (0  0   2.093797) )) 
( 0.8456  ( (0  0  0)  (0  0   2.092602) )) 
( 0.84565  ( (0  0  0)  (0  0   2.091408) )) 
( 0.84575  ( (0  0  0)  (0  0   2.090213) )) 
( 0.84585  ( (0  0  0)  (0  0   2.089018) )) 
( 0.84595  ( (0  0  0)  (0  0   2.087823) )) 
( 0.84605  ( (0  0  0)  (0  0   2.086628) )) 
( 0.84615  ( (0  0  0)  (0  0   2.085433) )) 
( 0.8462  ( (0  0  0)  (0  0   2.084238) )) 
( 0.8463  ( (0  0  0)  (0  0   2.083043) )) 
( 0.8464  ( (0  0  0)  (0  0   2.081849) )) 
( 0.8465  ( (0  0  0)  (0  0   2.080654) )) 
( 0.84655  ( (0  0  0)  (0  0   2.079459) )) 
( 0.84665  ( (0  0  0)  (0  0   2.078264) )) 
( 0.84675  ( (0  0  0)  (0  0   2.077069) )) 
( 0.84685  ( (0  0  0)  (0  0   2.075874) )) 
( 0.84695  ( (0  0  0)  (0  0   2.074679) )) 
( 0.847  ( (0  0  0)  (0  0   2.073484) )) 
( 0.8471  ( (0  0  0)  (0  0   2.072289) )) 
( 0.8472  ( (0  0  0)  (0  0   2.071095) )) 
( 0.8473  ( (0  0  0)  (0  0   2.0699) )) 
( 0.8474  ( (0  0  0)  (0  0   2.068705) )) 
( 0.84745  ( (0  0  0)  (0  0   2.06751) )) 
( 0.84755  ( (0  0  0)  (0  0   2.066315) )) 
( 0.84765  ( (0  0  0)  (0  0   2.06512) )) 
( 0.84775  ( (0  0  0)  (0  0   2.063925) )) 
( 0.8478  ( (0  0  0)  (0  0   2.062731) )) 
( 0.8479  ( (0  0  0)  (0  0   2.061536) )) 
( 0.848  ( (0  0  0)  (0  0   2.060341) )) 
( 0.8481  ( (0  0  0)  (0  0   2.059146) )) 
( 0.84815  ( (0  0  0)  (0  0   2.057951) )) 
( 0.84825  ( (0  0  0)  (0  0   2.056756) )) 
( 0.84835  ( (0  0  0)  (0  0   2.055561) )) 
( 0.84845  ( (0  0  0)  (0  0   2.054366) )) 
( 0.84855  ( (0  0  0)  (0  0   2.053172) )) 
( 0.8486  ( (0  0  0)  (0  0   2.051977) )) 
( 0.8487  ( (0  0  0)  (0  0   2.050782) )) 
( 0.8488  ( (0  0  0)  (0  0   2.049587) )) 
( 0.8489  ( (0  0  0)  (0  0   2.048392) )) 
( 0.849  ( (0  0  0)  (0  0   2.047197) )) 
( 0.84905  ( (0  0  0)  (0  0   2.046002) )) 
( 0.84915  ( (0  0  0)  (0  0   2.044808) )) 
( 0.84925  ( (0  0  0)  (0  0   2.043613) )) 
( 0.84935  ( (0  0  0)  (0  0   2.042418) )) 
( 0.8494  ( (0  0  0)  (0  0   2.041223) )) 
( 0.8495  ( (0  0  0)  (0  0   2.040028) )) 
( 0.8496  ( (0  0  0)  (0  0   2.038833) )) 
( 0.8497  ( (0  0  0)  (0  0   2.037638) )) 
( 0.8498  ( (0  0  0)  (0  0   2.036444) )) 
( 0.84985  ( (0  0  0)  (0  0   2.035249) )) 
( 0.84995  ( (0  0  0)  (0  0   2.034054) )) 
( 0.85005  ( (0  0  0)  (0  0   2.032859) )) 
( 0.85015  ( (0  0  0)  (0  0   2.031664) )) 
( 0.85025  ( (0  0  0)  (0  0   2.030469) )) 
( 0.8503  ( (0  0  0)  (0  0   2.029274) )) 
( 0.8504  ( (0  0  0)  (0  0   2.02808) )) 
( 0.8505  ( (0  0  0)  (0  0   2.026885) )) 
( 0.8506  ( (0  0  0)  (0  0   2.02569) )) 
( 0.85065  ( (0  0  0)  (0  0   2.024495) )) 
( 0.85075  ( (0  0  0)  (0  0   2.0233) )) 
( 0.85085  ( (0  0  0)  (0  0   2.022105) )) 
( 0.85095  ( (0  0  0)  (0  0   2.020911) )) 
( 0.851  ( (0  0  0)  (0  0   2.019716) )) 
( 0.8511  ( (0  0  0)  (0  0   2.018521) )) 
( 0.8512  ( (0  0  0)  (0  0   2.017326) )) 
( 0.8513  ( (0  0  0)  (0  0   2.016131) )) 
( 0.85135  ( (0  0  0)  (0  0   2.014936) )) 
( 0.85145  ( (0  0  0)  (0  0   2.013742) )) 
( 0.85155  ( (0  0  0)  (0  0   2.012547) )) 
( 0.85165  ( (0  0  0)  (0  0   2.011352) )) 
( 0.8517  ( (0  0  0)  (0  0   2.010157) )) 
( 0.8518  ( (0  0  0)  (0  0   2.008962) )) 
( 0.8519  ( (0  0  0)  (0  0   2.007767) )) 
( 0.852  ( (0  0  0)  (0  0   2.006573) )) 
( 0.85205  ( (0  0  0)  (0  0   2.005378) )) 
( 0.85215  ( (0  0  0)  (0  0   2.004183) )) 
( 0.85225  ( (0  0  0)  (0  0   2.002988) )) 
( 0.85235  ( (0  0  0)  (0  0   2.001793) )) 
( 0.8524  ( (0  0  0)  (0  0   2.000598) )) 
( 0.8525  ( (0  0  0)  (0  0   1.999404) )) 
( 0.8526  ( (0  0  0)  (0  0   1.998209) )) 
( 0.8527  ( (0  0  0)  (0  0   1.997014) )) 
( 0.85275  ( (0  0  0)  (0  0   1.995819) )) 
( 0.85285  ( (0  0  0)  (0  0   1.994624) )) 
( 0.85295  ( (0  0  0)  (0  0   1.993429) )) 
( 0.85305  ( (0  0  0)  (0  0   1.992235) )) 
( 0.85315  ( (0  0  0)  (0  0   1.99104) )) 
( 0.8532  ( (0  0  0)  (0  0   1.989845) )) 
( 0.8533  ( (0  0  0)  (0  0   1.98865) )) 
( 0.8534  ( (0  0  0)  (0  0   1.987455) )) 
( 0.8535  ( (0  0  0)  (0  0   1.986261) )) 
( 0.85355  ( (0  0  0)  (0  0   1.985066) )) 
( 0.85365  ( (0  0  0)  (0  0   1.983871) )) 
( 0.85375  ( (0  0  0)  (0  0   1.982676) )) 
( 0.85385  ( (0  0  0)  (0  0   1.981481) )) 
( 0.8539  ( (0  0  0)  (0  0   1.980286) )) 
( 0.854  ( (0  0  0)  (0  0   1.979092) )) 
( 0.8541  ( (0  0  0)  (0  0   1.977897) )) 
( 0.8542  ( (0  0  0)  (0  0   1.976702) )) 
( 0.85425  ( (0  0  0)  (0  0   1.975507) )) 
( 0.85435  ( (0  0  0)  (0  0   1.974312) )) 
( 0.85445  ( (0  0  0)  (0  0   1.973118) )) 
( 0.85455  ( (0  0  0)  (0  0   1.971923) )) 
( 0.8546  ( (0  0  0)  (0  0   1.970728) )) 
( 0.8547  ( (0  0  0)  (0  0   1.969533) )) 
( 0.8548  ( (0  0  0)  (0  0   1.968338) )) 
( 0.85485  ( (0  0  0)  (0  0   1.967143) )) 
( 0.85495  ( (0  0  0)  (0  0   1.965949) )) 
( 0.85505  ( (0  0  0)  (0  0   1.964754) )) 
( 0.85515  ( (0  0  0)  (0  0   1.963559) )) 
( 0.8552  ( (0  0  0)  (0  0   1.962364) )) 
( 0.8553  ( (0  0  0)  (0  0   1.961169) )) 
( 0.8554  ( (0  0  0)  (0  0   1.959975) )) 
( 0.8555  ( (0  0  0)  (0  0   1.95878) )) 
( 0.85555  ( (0  0  0)  (0  0   1.957585) )) 
( 0.85565  ( (0  0  0)  (0  0   1.95639) )) 
( 0.85575  ( (0  0  0)  (0  0   1.955195) )) 
( 0.85585  ( (0  0  0)  (0  0   1.954001) )) 
( 0.8559  ( (0  0  0)  (0  0   1.952806) )) 
( 0.856  ( (0  0  0)  (0  0   1.951611) )) 
( 0.8561  ( (0  0  0)  (0  0   1.950416) )) 
( 0.85615  ( (0  0  0)  (0  0   1.949221) )) 
( 0.85625  ( (0  0  0)  (0  0   1.948027) )) 
( 0.85635  ( (0  0  0)  (0  0   1.946832) )) 
( 0.85645  ( (0  0  0)  (0  0   1.945637) )) 
( 0.8565  ( (0  0  0)  (0  0   1.944442) )) 
( 0.8566  ( (0  0  0)  (0  0   1.943248) )) 
( 0.8567  ( (0  0  0)  (0  0   1.942053) )) 
( 0.85675  ( (0  0  0)  (0  0   1.940858) )) 
( 0.85685  ( (0  0  0)  (0  0   1.939663) )) 
( 0.85695  ( (0  0  0)  (0  0   1.938468) )) 
( 0.857  ( (0  0  0)  (0  0   1.937274) )) 
( 0.8571  ( (0  0  0)  (0  0   1.936079) )) 
( 0.8572  ( (0  0  0)  (0  0   1.934884) )) 
( 0.8573  ( (0  0  0)  (0  0   1.933689) )) 
( 0.85735  ( (0  0  0)  (0  0   1.932494) )) 
( 0.85745  ( (0  0  0)  (0  0   1.9313) )) 
( 0.85755  ( (0  0  0)  (0  0   1.930105) )) 
( 0.8576  ( (0  0  0)  (0  0   1.92891) )) 
( 0.8577  ( (0  0  0)  (0  0   1.927715) )) 
( 0.8578  ( (0  0  0)  (0  0   1.92652) )) 
( 0.8579  ( (0  0  0)  (0  0   1.925326) )) 
( 0.85795  ( (0  0  0)  (0  0   1.924131) )) 
( 0.85805  ( (0  0  0)  (0  0   1.922936) )) 
( 0.85815  ( (0  0  0)  (0  0   1.921741) )) 
( 0.8582  ( (0  0  0)  (0  0   1.920547) )) 
( 0.8583  ( (0  0  0)  (0  0   1.919352) )) 
( 0.8584  ( (0  0  0)  (0  0   1.918157) )) 
( 0.8585  ( (0  0  0)  (0  0   1.916962) )) 
( 0.85855  ( (0  0  0)  (0  0   1.915767) )) 
( 0.85865  ( (0  0  0)  (0  0   1.914573) )) 
( 0.85875  ( (0  0  0)  (0  0   1.913378) )) 
( 0.8588  ( (0  0  0)  (0  0   1.912183) )) 
( 0.8589  ( (0  0  0)  (0  0   1.910988) )) 
( 0.859  ( (0  0  0)  (0  0   1.909794) )) 
( 0.85905  ( (0  0  0)  (0  0   1.908599) )) 
( 0.85915  ( (0  0  0)  (0  0   1.907404) )) 
( 0.85925  ( (0  0  0)  (0  0   1.906209) )) 
( 0.85935  ( (0  0  0)  (0  0   1.905015) )) 
( 0.8594  ( (0  0  0)  (0  0   1.90382) )) 
( 0.8595  ( (0  0  0)  (0  0   1.902625) )) 
( 0.8596  ( (0  0  0)  (0  0   1.90143) )) 
( 0.85965  ( (0  0  0)  (0  0   1.900235) )) 
( 0.85975  ( (0  0  0)  (0  0   1.899041) )) 
( 0.85985  ( (0  0  0)  (0  0   1.897846) )) 
( 0.85995  ( (0  0  0)  (0  0   1.896651) )) 
( 0.86  ( (0  0  0)  (0  0   1.895456) )) 
( 0.8601  ( (0  0  0)  (0  0   1.894262) )) 
( 0.8602  ( (0  0  0)  (0  0   1.893067) )) 
( 0.86025  ( (0  0  0)  (0  0   1.891872) )) 
( 0.86035  ( (0  0  0)  (0  0   1.890677) )) 
( 0.86045  ( (0  0  0)  (0  0   1.889483) )) 
( 0.8605  ( (0  0  0)  (0  0   1.888288) )) 
( 0.8606  ( (0  0  0)  (0  0   1.887093) )) 
( 0.8607  ( (0  0  0)  (0  0   1.885898) )) 
( 0.8608  ( (0  0  0)  (0  0   1.884704) )) 
( 0.86085  ( (0  0  0)  (0  0   1.883509) )) 
( 0.86095  ( (0  0  0)  (0  0   1.882314) )) 
( 0.86105  ( (0  0  0)  (0  0   1.881119) )) 
( 0.8611  ( (0  0  0)  (0  0   1.879925) )) 
( 0.8612  ( (0  0  0)  (0  0   1.87873) )) 
( 0.8613  ( (0  0  0)  (0  0   1.877535) )) 
( 0.86135  ( (0  0  0)  (0  0   1.87634) )) 
( 0.86145  ( (0  0  0)  (0  0   1.875146) )) 
( 0.86155  ( (0  0  0)  (0  0   1.873951) )) 
( 0.86165  ( (0  0  0)  (0  0   1.872756) )) 
( 0.8617  ( (0  0  0)  (0  0   1.871561) )) 
( 0.8618  ( (0  0  0)  (0  0   1.870367) )) 
( 0.8619  ( (0  0  0)  (0  0   1.869172) )) 
( 0.86195  ( (0  0  0)  (0  0   1.867977) )) 
( 0.86205  ( (0  0  0)  (0  0   1.866782) )) 
( 0.86215  ( (0  0  0)  (0  0   1.865588) )) 
( 0.8622  ( (0  0  0)  (0  0   1.864393) )) 
( 0.8623  ( (0  0  0)  (0  0   1.863198) )) 
( 0.8624  ( (0  0  0)  (0  0   1.862003) )) 
( 0.86245  ( (0  0  0)  (0  0   1.860809) )) 
( 0.86255  ( (0  0  0)  (0  0   1.859614) )) 
( 0.86265  ( (0  0  0)  (0  0   1.858419) )) 
( 0.8627  ( (0  0  0)  (0  0   1.857224) )) 
( 0.8628  ( (0  0  0)  (0  0   1.85603) )) 
( 0.8629  ( (0  0  0)  (0  0   1.854835) )) 
( 0.863  ( (0  0  0)  (0  0   1.85364) )) 
( 0.86305  ( (0  0  0)  (0  0   1.852445) )) 
( 0.86315  ( (0  0  0)  (0  0   1.851251) )) 
( 0.86325  ( (0  0  0)  (0  0   1.850056) )) 
( 0.8633  ( (0  0  0)  (0  0   1.848861) )) 
( 0.8634  ( (0  0  0)  (0  0   1.847667) )) 
( 0.8635  ( (0  0  0)  (0  0   1.846472) )) 
( 0.86355  ( (0  0  0)  (0  0   1.845277) )) 
( 0.86365  ( (0  0  0)  (0  0   1.844082) )) 
( 0.86375  ( (0  0  0)  (0  0   1.842888) )) 
( 0.8638  ( (0  0  0)  (0  0   1.841693) )) 
( 0.8639  ( (0  0  0)  (0  0   1.840498) )) 
( 0.864  ( (0  0  0)  (0  0   1.839303) )) 
( 0.86405  ( (0  0  0)  (0  0   1.838109) )) 
( 0.86415  ( (0  0  0)  (0  0   1.836914) )) 
( 0.86425  ( (0  0  0)  (0  0   1.835719) )) 
( 0.86435  ( (0  0  0)  (0  0   1.834524) )) 
( 0.8644  ( (0  0  0)  (0  0   1.83333) )) 
( 0.8645  ( (0  0  0)  (0  0   1.832135) )) 
( 0.8646  ( (0  0  0)  (0  0   1.83094) )) 
( 0.86465  ( (0  0  0)  (0  0   1.829746) )) 
( 0.86475  ( (0  0  0)  (0  0   1.828551) )) 
( 0.86485  ( (0  0  0)  (0  0   1.827356) )) 
( 0.8649  ( (0  0  0)  (0  0   1.826161) )) 
( 0.865  ( (0  0  0)  (0  0   1.824967) )) 
( 0.8651  ( (0  0  0)  (0  0   1.823772) )) 
( 0.86515  ( (0  0  0)  (0  0   1.822577) )) 
( 0.86525  ( (0  0  0)  (0  0   1.821383) )) 
( 0.86535  ( (0  0  0)  (0  0   1.820188) )) 
( 0.8654  ( (0  0  0)  (0  0   1.818993) )) 
( 0.8655  ( (0  0  0)  (0  0   1.817798) )) 
( 0.8656  ( (0  0  0)  (0  0   1.816604) )) 
( 0.86565  ( (0  0  0)  (0  0   1.815409) )) 
( 0.86575  ( (0  0  0)  (0  0   1.814214) )) 
( 0.86585  ( (0  0  0)  (0  0   1.81302) )) 
( 0.8659  ( (0  0  0)  (0  0   1.811825) )) 
( 0.866  ( (0  0  0)  (0  0   1.81063) )) 
( 0.8661  ( (0  0  0)  (0  0   1.809435) )) 
( 0.86615  ( (0  0  0)  (0  0   1.808241) )) 
( 0.86625  ( (0  0  0)  (0  0   1.807046) )) 
( 0.86635  ( (0  0  0)  (0  0   1.805851) )) 
( 0.8664  ( (0  0  0)  (0  0   1.804657) )) 
( 0.8665  ( (0  0  0)  (0  0   1.803462) )) 
( 0.8666  ( (0  0  0)  (0  0   1.802267) )) 
( 0.86665  ( (0  0  0)  (0  0   1.801072) )) 
( 0.86675  ( (0  0  0)  (0  0   1.799878) )) 
( 0.86685  ( (0  0  0)  (0  0   1.798683) )) 
( 0.8669  ( (0  0  0)  (0  0   1.797488) )) 
( 0.867  ( (0  0  0)  (0  0   1.796294) )) 
( 0.8671  ( (0  0  0)  (0  0   1.795099) )) 
( 0.86715  ( (0  0  0)  (0  0   1.793904) )) 
( 0.86725  ( (0  0  0)  (0  0   1.79271) )) 
( 0.86735  ( (0  0  0)  (0  0   1.791515) )) 
( 0.8674  ( (0  0  0)  (0  0   1.79032) )) 
( 0.8675  ( (0  0  0)  (0  0   1.789125) )) 
( 0.8676  ( (0  0  0)  (0  0   1.787931) )) 
( 0.86765  ( (0  0  0)  (0  0   1.786736) )) 
( 0.86775  ( (0  0  0)  (0  0   1.785541) )) 
( 0.86785  ( (0  0  0)  (0  0   1.784347) )) 
( 0.8679  ( (0  0  0)  (0  0   1.783152) )) 
( 0.868  ( (0  0  0)  (0  0   1.781957) )) 
( 0.8681  ( (0  0  0)  (0  0   1.780763) )) 
( 0.86815  ( (0  0  0)  (0  0   1.779568) )) 
( 0.86825  ( (0  0  0)  (0  0   1.778373) )) 
( 0.86835  ( (0  0  0)  (0  0   1.777178) )) 
( 0.8684  ( (0  0  0)  (0  0   1.775984) )) 
( 0.8685  ( (0  0  0)  (0  0   1.774789) )) 
( 0.8686  ( (0  0  0)  (0  0   1.773594) )) 
( 0.86865  ( (0  0  0)  (0  0   1.7724) )) 
( 0.86875  ( (0  0  0)  (0  0   1.771205) )) 
( 0.86885  ( (0  0  0)  (0  0   1.77001) )) 
( 0.8689  ( (0  0  0)  (0  0   1.768816) )) 
( 0.869  ( (0  0  0)  (0  0   1.767621) )) 
( 0.8691  ( (0  0  0)  (0  0   1.766426) )) 
( 0.86915  ( (0  0  0)  (0  0   1.765232) )) 
( 0.86925  ( (0  0  0)  (0  0   1.764037) )) 
( 0.86935  ( (0  0  0)  (0  0   1.762842) )) 
( 0.8694  ( (0  0  0)  (0  0   1.761648) )) 
( 0.8695  ( (0  0  0)  (0  0   1.760453) )) 
( 0.8696  ( (0  0  0)  (0  0   1.759258) )) 
( 0.86965  ( (0  0  0)  (0  0   1.758063) )) 
( 0.86975  ( (0  0  0)  (0  0   1.756869) )) 
( 0.86985  ( (0  0  0)  (0  0   1.755674) )) 
